地區,政黨,號次,得票數,得票率
新竹縣寶山鄉大崎村,親民黨,5,19,7.34%
新竹縣寶山鄉大崎村,新黨,6,3,1.16%
新竹縣寶山鄉大崎村,農民黨,7,0,0.00%
新竹縣寶山鄉大崎村,民主進步黨,8,74,28.57%
新竹縣寶山鄉大崎村,公民黨,9,1,0.39%
新竹縣寶山鄉大崎村,中國國民黨,10,137,52.90%
新竹縣寶山鄉大崎村,張亞中等150人聯盟,11,4,1.54%
新竹縣寶山鄉大崎村,王廷興等20人聯盟,12,1,0.39%
新竹縣寶山鄉三峰村,台灣團結聯盟,1,4,2.13%
新竹縣寶山鄉三峰村,建國黨,2,0,0.00%
新竹縣寶山鄉三峰村,中國民眾黨,3,2,1.06%
新竹縣寶山鄉三峰村,無黨團結聯盟,4,0,0.00%
新竹縣寶山鄉三峰村,親民黨,5,16,8.51%
新竹縣寶山鄉三峰村,新黨,6,0,0.00%
新竹縣寶山鄉三峰村,農民黨,7,1,0.53%
新竹縣寶山鄉三峰村,民主進步黨,8,77,40.96%
新竹縣寶山鄉三峰村,公民黨,9,0,0.00%
新竹縣寶山鄉三峰村,中國國民黨,10,86,45.74%
新竹縣寶山鄉三峰村,張亞中等150人聯盟,11,2,1.06%
新竹縣寶山鄉三峰村,王廷興等20人聯盟,12,0,0.00%
新竹縣寶山鄉新城村,台灣團結聯盟,1,5,2.03%
新竹縣寶山鄉新城村,建國黨,2,2,0.81%
新竹縣寶山鄉新城村,中國民眾黨,3,1,0.41%
新竹縣寶山鄉新城村,無黨團結聯盟,4,0,0.00%
新竹縣寶山鄉新城村,親民黨,5,9,3.66%
新竹縣寶山鄉新城村,新黨,6,2,0.81%
新竹縣寶山鄉新城村,農民黨,7,5,2.03%
新竹縣寶山鄉新城村,民主進步黨,8,78,31.71%
新竹縣寶山鄉新城村,公民黨,9,1,0.41%
新竹縣寶山鄉新城村,中國國民黨,10,141,57.32%
新竹縣寶山鄉新城村,張亞中等150人聯盟,11,0,0.00%
新竹縣寶山鄉新城村,王廷興等20人聯盟,12,2,0.81%
新竹縣寶山鄉寶斗村,台灣團結聯盟,1,2,1.32%
新竹縣寶山鄉寶斗村,建國黨,2,1,0.66%
新竹縣寶山鄉寶斗村,中國民眾黨,3,3,1.97%
新竹縣寶山鄉寶斗村,無黨團結聯盟,4,0,0.00%
新竹縣寶山鄉寶斗村,親民黨,5,6,3.95%
新竹縣寶山鄉寶斗村,新黨,6,3,1.97%
新竹縣寶山鄉寶斗村,農民黨,7,1,0.66%
新竹縣寶山鄉寶斗村,民主進步黨,8,57,37.50%
新竹縣寶山鄉寶斗村,公民黨,9,0,0.00%
新竹縣寶山鄉寶斗村,中國國民黨,10,78,51.32%
新竹縣寶山鄉寶斗村,張亞中等150人聯盟,11,1,0.66%
新竹縣寶山鄉寶斗村,王廷興等20人聯盟,12,0,0.00%
新竹縣寶山鄉深井村,台灣團結聯盟,1,2,1.12%
新竹縣寶山鄉深井村,建國黨,2,1,0.56%
新竹縣寶山鄉深井村,中國民眾黨,3,1,0.56%
新竹縣寶山鄉深井村,無黨團結聯盟,4,0,0.00%
新竹縣寶山鄉深井村,親民黨,5,6,3.35%
新竹縣寶山鄉深井村,新黨,6,0,0.00%
新竹縣寶山鄉深井村,農民黨,7,1,0.56%
新竹縣寶山鄉深井村,民主進步黨,8,47,26.26%
新竹縣寶山鄉深井村,公民黨,9,1,0.56%
新竹縣寶山鄉深井村,中國國民黨,10,118,65.92%
新竹縣寶山鄉深井村,張亞中等150人聯盟,11,2,1.12%
新竹縣寶山鄉深井村,王廷興等20人聯盟,12,0,0.00%
新竹縣寶山鄉寶山村,台灣團結聯盟,1,5,3.18%
新竹縣寶山鄉寶山村,建國黨,2,2,1.27%
新竹縣寶山鄉寶山村,中國民眾黨,3,1,0.64%
新竹縣寶山鄉寶山村,無黨團結聯盟,4,0,0.00%
新竹縣寶山鄉寶山村,親民黨,5,4,2.55%
新竹縣寶山鄉寶山村,新黨,6,0,0.00%
新竹縣寶山鄉寶山村,農民黨,7,3,1.91%
新竹縣寶山鄉寶山村,民主進步黨,8,23,14.65%
新竹縣寶山鄉寶山村,公民黨,9,1,0.64%
新竹縣寶山鄉寶山村,中國國民黨,10,115,73.25%
新竹縣寶山鄉寶山村,張亞中等150人聯盟,11,3,1.91%
新竹縣寶山鄉寶山村,王廷興等20人聯盟,12,0,0.00%
新竹縣寶山鄉油田村,台灣團結聯盟,1,4,2.58%
新竹縣寶山鄉油田村,建國黨,2,0,0.00%
新竹縣寶山鄉油田村,中國民眾黨,3,2,1.29%
新竹縣寶山鄉油田村,無黨團結聯盟,4,1,0.65%
新竹縣寶山鄉油田村,親民黨,5,4,2.58%
新竹縣寶山鄉油田村,新黨,6,2,1.29%
新竹縣寶山鄉油田村,農民黨,7,2,1.29%
新竹縣寶山鄉油田村,民主進步黨,8,45,29.03%
新竹縣寶山鄉油田村,公民黨,9,1,0.65%
新竹縣寶山鄉油田村,中國國民黨,10,93,60.00%
新竹縣寶山鄉油田村,張亞中等150人聯盟,11,0,0.00%
新竹縣寶山鄉油田村,王廷興等20人聯盟,12,1,0.65%
新竹縣寶山鄉山湖村,台灣團結聯盟,1,5,4.03%
新竹縣寶山鄉山湖村,建國黨,2,0,0.00%
新竹縣寶山鄉山湖村,中國民眾黨,3,1,0.81%
新竹縣寶山鄉山湖村,無黨團結聯盟,4,0,0.00%
新竹縣寶山鄉山湖村,親民黨,5,4,3.23%
新竹縣寶山鄉山湖村,新黨,6,0,0.00%
新竹縣寶山鄉山湖村,農民黨,7,1,0.81%
新竹縣寶山鄉山湖村,民主進步黨,8,33,26.61%
新竹縣寶山鄉山湖村,公民黨,9,1,0.81%
新竹縣寶山鄉山湖村,中國國民黨,10,78,62.90%
新竹縣寶山鄉山湖村,張亞中等150人聯盟,11,1,0.81%
新竹縣寶山鄉山湖村,王廷興等20人聯盟,12,0,0.00%
新竹縣峨眉鄉峨眉村,台灣團結聯盟,1,5,1.50%
新竹縣峨眉鄉峨眉村,建國黨,2,1,0.30%
新竹縣峨眉鄉峨眉村,中國民眾黨,3,2,0.60%
新竹縣峨眉鄉峨眉村,無黨團結聯盟,4,1,0.30%
新竹縣峨眉鄉峨眉村,親民黨,5,10,3.00%
新竹縣峨眉鄉峨眉村,新黨,6,2,0.60%
新竹縣峨眉鄉峨眉村,農民黨,7,1,0.30%
新竹縣峨眉鄉峨眉村,民主進步黨,8,114,34.23%
新竹縣峨眉鄉峨眉村,公民黨,9,0,0.00%
新竹縣峨眉鄉峨眉村,中國國民黨,10,192,57.66%
新竹縣峨眉鄉峨眉村,張亞中等150人聯盟,11,5,1.50%
新竹縣峨眉鄉峨眉村,王廷興等20人聯盟,12,0,0.00%
新竹縣峨眉鄉中盛村,台灣團結聯盟,1,2,0.88%
新竹縣峨眉鄉中盛村,建國黨,2,0,0.00%
新竹縣峨眉鄉中盛村,中國民眾黨,3,2,0.88%
新竹縣峨眉鄉中盛村,無黨團結聯盟,4,0,0.00%
新竹縣峨眉鄉中盛村,親民黨,5,8,3.54%
新竹縣峨眉鄉中盛村,新黨,6,3,1.33%
新竹縣峨眉鄉中盛村,農民黨,7,1,0.44%
新竹縣峨眉鄉中盛村,民主進步黨,8,128,56.64%
新竹縣峨眉鄉中盛村,公民黨,9,2,0.88%
新竹縣峨眉鄉中盛村,中國國民黨,10,79,34.96%
新竹縣峨眉鄉中盛村,張亞中等150人聯盟,11,1,0.44%
新竹縣峨眉鄉中盛村,王廷興等20人聯盟,12,0,0.00%
新竹縣峨眉鄉石井村,台灣團結聯盟,1,4,2.20%
新竹縣峨眉鄉石井村,建國黨,2,0,0.00%
新竹縣峨眉鄉石井村,中國民眾黨,3,2,1.10%
新竹縣峨眉鄉石井村,無黨團結聯盟,4,2,1.10%
新竹縣峨眉鄉石井村,親民黨,5,13,7.14%
新竹縣峨眉鄉石井村,新黨,6,2,1.10%
新竹縣峨眉鄉石井村,農民黨,7,3,1.65%
新竹縣峨眉鄉石井村,民主進步黨,8,78,42.86%
新竹縣峨眉鄉石井村,公民黨,9,1,0.55%
新竹縣峨眉鄉石井村,中國國民黨,10,70,38.46%
新竹縣峨眉鄉石井村,張亞中等150人聯盟,11,4,2.20%
新竹縣峨眉鄉石井村,王廷興等20人聯盟,12,3,1.65%
新竹縣峨眉鄉七星村,台灣團結聯盟,1,0,0.00%
新竹縣峨眉鄉七星村,建國黨,2,0,0.00%
新竹縣峨眉鄉七星村,中國民眾黨,3,1,0.57%
新竹縣峨眉鄉七星村,無黨團結聯盟,4,1,0.57%
新竹縣峨眉鄉七星村,親民黨,5,9,5.11%
新竹縣峨眉鄉七星村,新黨,6,2,1.14%
新竹縣峨眉鄉七星村,農民黨,7,0,0.00%
新竹縣峨眉鄉七星村,民主進步黨,8,95,53.98%
新竹縣峨眉鄉七星村,公民黨,9,2,1.14%
新竹縣峨眉鄉七星村,中國國民黨,10,66,37.50%
新竹縣峨眉鄉七星村,張亞中等150人聯盟,11,0,0.00%
新竹縣峨眉鄉七星村,王廷興等20人聯盟,12,0,0.00%
新竹縣峨眉鄉富興村,台灣團結聯盟,1,10,4.22%
新竹縣峨眉鄉富興村,建國黨,2,0,0.00%
新竹縣峨眉鄉富興村,中國民眾黨,3,3,1.27%
新竹縣峨眉鄉富興村,無黨團結聯盟,4,0,0.00%
新竹縣峨眉鄉富興村,親民黨,5,9,3.80%
新竹縣峨眉鄉富興村,新黨,6,0,0.00%
新竹縣峨眉鄉富興村,農民黨,7,2,0.84%
新竹縣峨眉鄉富興村,民主進步黨,8,82,34.60%
新竹縣峨眉鄉富興村,公民黨,9,0,0.00%
新竹縣峨眉鄉富興村,中國國民黨,10,128,54.01%
新竹縣峨眉鄉富興村,張亞中等150人聯盟,11,3,1.27%
新竹縣峨眉鄉富興村,王廷興等20人聯盟,12,0,0.00%
新竹縣峨眉鄉湖光村,台灣團結聯盟,1,5,2.12%
新竹縣峨眉鄉湖光村,建國黨,2,0,0.00%
新竹縣峨眉鄉湖光村,中國民眾黨,3,2,0.85%
新竹縣峨眉鄉湖光村,無黨團結聯盟,4,0,0.00%
新竹縣峨眉鄉湖光村,親民黨,5,8,3.39%
新竹縣峨眉鄉湖光村,新黨,6,2,0.85%
新竹縣峨眉鄉湖光村,農民黨,7,2,0.85%
新竹縣峨眉鄉湖光村,民主進步黨,8,109,46.19%
新竹縣峨眉鄉湖光村,公民黨,9,1,0.42%
新竹縣峨眉鄉湖光村,中國國民黨,10,106,44.92%
新竹縣峨眉鄉湖光村,張亞中等150人聯盟,11,1,0.42%
新竹縣峨眉鄉湖光村,王廷興等20人聯盟,12,0,0.00%
新竹縣尖石鄉義興村,台灣團結聯盟,1,3,1.34%
新竹縣尖石鄉義興村,建國黨,2,1,0.45%
新竹縣尖石鄉義興村,中國民眾黨,3,2,0.89%
新竹縣尖石鄉義興村,無黨團結聯盟,4,0,0.00%
新竹縣尖石鄉義興村,親民黨,5,25,11.16%
新竹縣尖石鄉義興村,新黨,6,0,0.00%
新竹縣尖石鄉義興村,農民黨,7,0,0.00%
新竹縣尖石鄉義興村,民主進步黨,8,40,17.86%
新竹縣尖石鄉義興村,公民黨,9,2,0.89%
新竹縣尖石鄉義興村,中國國民黨,10,149,66.52%
新竹縣尖石鄉義興村,張亞中等150人聯盟,11,2,0.89%
新竹縣尖石鄉義興村,王廷興等20人聯盟,12,0,0.00%
新竹縣尖石鄉嘉樂村,台灣團結聯盟,1,0,0.00%
新竹縣尖石鄉嘉樂村,建國黨,2,0,0.00%
新竹縣尖石鄉嘉樂村,中國民眾黨,3,1,1.12%
新竹縣尖石鄉嘉樂村,無黨團結聯盟,4,1,1.12%
新竹縣尖石鄉嘉樂村,親民黨,5,6,6.74%
新竹縣尖石鄉嘉樂村,新黨,6,0,0.00%
新竹縣尖石鄉嘉樂村,農民黨,7,0,0.00%
新竹縣尖石鄉嘉樂村,民主進步黨,8,5,5.62%
新竹縣尖石鄉嘉樂村,公民黨,9,0,0.00%
新竹縣尖石鄉嘉樂村,中國國民黨,10,73,82.02%
新竹縣尖石鄉嘉樂村,張亞中等150人聯盟,11,2,2.25%
新竹縣尖石鄉嘉樂村,王廷興等20人聯盟,12,1,1.12%
新竹縣尖石鄉新樂村,台灣團結聯盟,1,0,0.00%
新竹縣尖石鄉新樂村,建國黨,2,0,0.00%
新竹縣尖石鄉新樂村,中國民眾黨,3,3,2.16%
新竹縣尖石鄉新樂村,無黨團結聯盟,4,1,0.72%
新竹縣尖石鄉新樂村,親民黨,5,20,14.39%
新竹縣尖石鄉新樂村,新黨,6,1,0.72%
新竹縣尖石鄉新樂村,農民黨,7,3,2.16%
新竹縣尖石鄉新樂村,民主進步黨,8,16,11.51%
新竹縣尖石鄉新樂村,公民黨,9,1,0.72%
新竹縣尖石鄉新樂村,中國國民黨,10,93,66.91%
新竹縣尖石鄉新樂村,張亞中等150人聯盟,11,1,0.72%
新竹縣尖石鄉新樂村,王廷興等20人聯盟,12,0,0.00%
新竹縣尖石鄉錦屏村,台灣團結聯盟,1,2,0.95%
新竹縣尖石鄉錦屏村,建國黨,2,0,0.00%
新竹縣尖石鄉錦屏村,中國民眾黨,3,4,1.90%
新竹縣尖石鄉錦屏村,無黨團結聯盟,4,1,0.48%
新竹縣尖石鄉錦屏村,親民黨,5,21,10.00%
新竹縣尖石鄉錦屏村,新黨,6,1,0.48%
新竹縣尖石鄉錦屏村,農民黨,7,1,0.48%
新竹縣尖石鄉錦屏村,民主進步黨,8,39,18.57%
新竹縣尖石鄉錦屏村,公民黨,9,0,0.00%
新竹縣尖石鄉錦屏村,中國國民黨,10,138,65.71%
新竹縣尖石鄉錦屏村,張亞中等150人聯盟,11,2,0.95%
新竹縣尖石鄉錦屏村,王廷興等20人聯盟,12,1,0.48%
新竹縣尖石鄉梅花村,台灣團結聯盟,1,4,2.78%
新竹縣尖石鄉梅花村,建國黨,2,0,0.00%
新竹縣尖石鄉梅花村,中國民眾黨,3,3,2.08%
新竹縣尖石鄉梅花村,無黨團結聯盟,4,3,2.08%
新竹縣尖石鄉梅花村,親民黨,5,16,11.11%
新竹縣尖石鄉梅花村,新黨,6,1,0.69%
新竹縣尖石鄉梅花村,農民黨,7,1,0.69%
新竹縣尖石鄉梅花村,民主進步黨,8,19,13.19%
新竹縣尖石鄉梅花村,公民黨,9,1,0.69%
新竹縣尖石鄉梅花村,中國國民黨,10,94,65.28%
新竹縣尖石鄉梅花村,張亞中等150人聯盟,11,2,1.39%
新竹縣尖石鄉梅花村,王廷興等20人聯盟,12,0,0.00%
新竹縣尖石鄉玉峰村,台灣團結聯盟,1,2,2.02%
新竹縣尖石鄉玉峰村,建國黨,2,1,1.01%
新竹縣尖石鄉玉峰村,中國民眾黨,3,5,5.05%
新竹縣尖石鄉玉峰村,無黨團結聯盟,4,2,2.02%
新竹縣尖石鄉玉峰村,親民黨,5,14,14.14%
新竹縣尖石鄉玉峰村,新黨,6,0,0.00%
新竹縣尖石鄉玉峰村,農民黨,7,0,0.00%
新竹縣尖石鄉玉峰村,民主進步黨,8,10,10.10%
新竹縣尖石鄉玉峰村,公民黨,9,2,2.02%
新竹縣尖石鄉玉峰村,中國國民黨,10,61,61.62%
新竹縣尖石鄉玉峰村,張亞中等150人聯盟,11,2,2.02%
新竹縣尖石鄉玉峰村,王廷興等20人聯盟,12,0,0.00%
新竹縣尖石鄉秀巒村,台灣團結聯盟,1,1,0.76%
新竹縣尖石鄉秀巒村,建國黨,2,0,0.00%
新竹縣尖石鄉秀巒村,中國民眾黨,3,1,0.76%
新竹縣尖石鄉秀巒村,無黨團結聯盟,4,0,0.00%
新竹縣尖石鄉秀巒村,親民黨,5,6,4.55%
新竹縣尖石鄉秀巒村,新黨,6,0,0.00%
新竹縣尖石鄉秀巒村,農民黨,7,2,1.52%
新竹縣尖石鄉秀巒村,民主進步黨,8,17,12.88%
新竹縣尖石鄉秀巒村,公民黨,9,0,0.00%
新竹縣尖石鄉秀巒村,中國國民黨,10,100,75.76%
新竹縣尖石鄉秀巒村,張亞中等150人聯盟,11,5,3.79%
新竹縣尖石鄉秀巒村,王廷興等20人聯盟,12,0,0.00%
新竹縣尖石鄉玉峰村,台灣團結聯盟,1,0,0.00%
新竹縣尖石鄉玉峰村,建國黨,2,0,0.00%
新竹縣尖石鄉玉峰村,中國民眾黨,3,0,0.00%
新竹縣尖石鄉玉峰村,無黨團結聯盟,4,0,0.00%
新竹縣尖石鄉玉峰村,親民黨,5,1,3.57%
新竹縣尖石鄉玉峰村,新黨,6,0,0.00%
新竹縣尖石鄉玉峰村,農民黨,7,0,0.00%
新竹縣尖石鄉玉峰村,民主進步黨,8,19,67.86%
新竹縣尖石鄉玉峰村,公民黨,9,1,3.57%
新竹縣尖石鄉玉峰村,中國國民黨,10,7,25.00%
新竹縣尖石鄉玉峰村,張亞中等150人聯盟,11,0,0.00%
新竹縣尖石鄉玉峰村,王廷興等20人聯盟,12,0,0.00%
新竹縣五峰鄉大隘村,台灣團結聯盟,1,2,1.00%
新竹縣五峰鄉大隘村,建國黨,2,0,0.00%
新竹縣五峰鄉大隘村,中國民眾黨,3,2,1.00%
新竹縣五峰鄉大隘村,無黨團結聯盟,4,1,0.50%
新竹縣五峰鄉大隘村,親民黨,5,19,9.45%
新竹縣五峰鄉大隘村,新黨,6,1,0.50%
新竹縣五峰鄉大隘村,農民黨,7,0,0.00%
新竹縣五峰鄉大隘村,民主進步黨,8,23,11.44%
新竹縣五峰鄉大隘村,公民黨,9,1,0.50%
新竹縣五峰鄉大隘村,中國國民黨,10,149,74.13%
新竹縣五峰鄉大隘村,張亞中等150人聯盟,11,2,1.00%
新竹縣五峰鄉大隘村,王廷興等20人聯盟,12,1,0.50%
新竹縣五峰鄉花園村,台灣團結聯盟,1,0,0.00%
新竹縣五峰鄉花園村,建國黨,2,0,0.00%
新竹縣五峰鄉花園村,中國民眾黨,3,0,0.00%
新竹縣五峰鄉花園村,無黨團結聯盟,4,0,0.00%
新竹縣五峰鄉花園村,親民黨,5,18,18.00%
新竹縣五峰鄉花園村,新黨,6,0,0.00%
新竹縣五峰鄉花園村,農民黨,7,0,0.00%
新竹縣五峰鄉花園村,民主進步黨,8,18,18.00%
新竹縣五峰鄉花園村,公民黨,9,0,0.00%
新竹縣五峰鄉花園村,中國國民黨,10,63,63.00%
新竹縣五峰鄉花園村,張亞中等150人聯盟,11,1,1.00%
新竹縣五峰鄉花園村,王廷興等20人聯盟,12,0,0.00%
新竹縣五峰鄉竹林村,台灣團結聯盟,1,1,2.70%
新竹縣五峰鄉竹林村,建國黨,2,0,0.00%
新竹縣五峰鄉竹林村,中國民眾黨,3,2,5.41%
新竹縣五峰鄉竹林村,無黨團結聯盟,4,3,8.11%
新竹縣五峰鄉竹林村,親民黨,5,5,13.51%
新竹縣五峰鄉竹林村,新黨,6,0,0.00%
新竹縣五峰鄉竹林村,農民黨,7,2,5.41%
新竹縣五峰鄉竹林村,民主進步黨,8,7,18.92%
新竹縣五峰鄉竹林村,公民黨,9,1,2.70%
新竹縣五峰鄉竹林村,中國國民黨,10,16,43.24%
新竹縣五峰鄉竹林村,張亞中等150人聯盟,11,0,0.00%
新竹縣五峰鄉竹林村,王廷興等20人聯盟,12,0,0.00%
新竹縣五峰鄉桃山村,台灣團結聯盟,1,7,4.38%
新竹縣五峰鄉桃山村,建國黨,2,1,0.63%
新竹縣五峰鄉桃山村,中國民眾黨,3,3,1.88%
新竹縣五峰鄉桃山村,無黨團結聯盟,4,1,0.63%
新竹縣五峰鄉桃山村,親民黨,5,15,9.38%
新竹縣五峰鄉桃山村,新黨,6,0,0.00%
新竹縣五峰鄉桃山村,農民黨,7,1,0.63%
新竹縣五峰鄉桃山村,民主進步黨,8,28,17.50%
新竹縣五峰鄉桃山村,公民黨,9,0,0.00%
新竹縣五峰鄉桃山村,中國國民黨,10,102,63.75%
新竹縣五峰鄉桃山村,張亞中等150人聯盟,11,1,0.63%
新竹縣五峰鄉桃山村,王廷興等20人聯盟,12,1,0.63%
苗栗縣苗栗市中苗里,台灣團結聯盟,1,25,8.25%
苗栗縣苗栗市中苗里,建國黨,2,0,0.00%
苗栗縣苗栗市中苗里,中國民眾黨,3,5,1.65%
苗栗縣苗栗市中苗里,無黨團結聯盟,4,3,0.99%
苗栗縣苗栗市中苗里,親民黨,5,23,7.59%
苗栗縣苗栗市中苗里,新黨,6,3,0.99%
苗栗縣苗栗市中苗里,農民黨,7,0,0.00%
苗栗縣苗栗市中苗里,民主進步黨,8,80,26.40%
苗栗縣苗栗市中苗里,公民黨,9,0,0.00%
苗栗縣苗栗市中苗里,中國國民黨,10,160,52.81%
苗栗縣苗栗市中苗里,張亞中等150人聯盟,11,3,0.99%
苗栗縣苗栗市中苗里,王廷興等20人聯盟,12,1,0.33%
苗栗縣苗栗市青苗里,台灣團結聯盟,1,31,13.08%
苗栗縣苗栗市青苗里,建國黨,2,1,0.42%
苗栗縣苗栗市青苗里,中國民眾黨,3,3,1.27%
苗栗縣苗栗市青苗里,無黨團結聯盟,4,0,0.00%
苗栗縣苗栗市青苗里,親民黨,5,30,12.66%
苗栗縣苗栗市青苗里,新黨,6,0,0.00%
苗栗縣苗栗市青苗里,農民黨,7,0,0.00%
苗栗縣苗栗市青苗里,民主進步黨,8,57,24.05%
苗栗縣苗栗市青苗里,公民黨,9,0,0.00%
苗栗縣苗栗市青苗里,中國國民黨,10,113,47.68%
苗栗縣苗栗市青苗里,張亞中等150人聯盟,11,1,0.42%
苗栗縣苗栗市青苗里,王廷興等20人聯盟,12,1,0.42%
苗栗縣苗栗市維祥里,台灣團結聯盟,1,32,4.06%
苗栗縣苗栗市維祥里,建國黨,2,0,0.00%
苗栗縣苗栗市維祥里,中國民眾黨,3,17,2.16%
苗栗縣苗栗市維祥里,無黨團結聯盟,4,2,0.25%
苗栗縣苗栗市維祥里,親民黨,5,82,10.41%
苗栗縣苗栗市維祥里,新黨,6,0,0.00%
苗栗縣苗栗市維祥里,農民黨,7,2,0.25%
苗栗縣苗栗市維祥里,民主進步黨,8,197,25.00%
苗栗縣苗栗市維祥里,公民黨,9,3,0.38%
苗栗縣苗栗市維祥里,中國國民黨,10,441,55.96%
苗栗縣苗栗市維祥里,張亞中等150人聯盟,11,11,1.40%
苗栗縣苗栗市維祥里,王廷興等20人聯盟,12,1,0.13%
苗栗縣苗栗市維新里,台灣團結聯盟,1,31,3.40%
苗栗縣苗栗市維新里,建國黨,2,3,0.33%
苗栗縣苗栗市維新里,中國民眾黨,3,12,1.32%
苗栗縣苗栗市維新里,無黨團結聯盟,4,2,0.22%
苗栗縣苗栗市維新里,親民黨,5,90,9.87%
苗栗縣苗栗市維新里,新黨,6,3,0.33%
苗栗縣苗栗市維新里,農民黨,7,4,0.44%
苗栗縣苗栗市維新里,民主進步黨,8,241,26.43%
苗栗縣苗栗市維新里,公民黨,9,3,0.33%
苗栗縣苗栗市維新里,中國國民黨,10,511,56.03%
苗栗縣苗栗市維新里,張亞中等150人聯盟,11,10,1.10%
苗栗縣苗栗市維新里,王廷興等20人聯盟,12,2,0.22%
苗栗縣苗栗市玉清里,台灣團結聯盟,1,30,5.01%
苗栗縣苗栗市玉清里,建國黨,2,1,0.17%
苗栗縣苗栗市玉清里,中國民眾黨,3,11,1.84%
苗栗縣苗栗市玉清里,無黨團結聯盟,4,2,0.33%
苗栗縣苗栗市玉清里,親民黨,5,54,9.02%
苗栗縣苗栗市玉清里,新黨,6,2,0.33%
苗栗縣苗栗市玉清里,農民黨,7,2,0.33%
苗栗縣苗栗市玉清里,民主進步黨,8,138,23.04%
苗栗縣苗栗市玉清里,公民黨,9,1,0.17%
苗栗縣苗栗市玉清里,中國國民黨,10,343,57.26%
苗栗縣苗栗市玉清里,張亞中等150人聯盟,11,14,2.34%
苗栗縣苗栗市玉清里,王廷興等20人聯盟,12,1,0.17%
苗栗縣苗栗市玉華里,台灣團結聯盟,1,23,2.63%
苗栗縣苗栗市玉華里,建國黨,2,1,0.11%
苗栗縣苗栗市玉華里,中國民眾黨,3,16,1.83%
苗栗縣苗栗市玉華里,無黨團結聯盟,4,1,0.11%
苗栗縣苗栗市玉華里,親民黨,5,74,8.46%
苗栗縣苗栗市玉華里,新黨,6,2,0.23%
苗栗縣苗栗市玉華里,農民黨,7,3,0.34%
苗栗縣苗栗市玉華里,民主進步黨,8,233,26.63%
苗栗縣苗栗市玉華里,公民黨,9,0,0.00%
苗栗縣苗栗市玉華里,中國國民黨,10,506,57.83%
苗栗縣苗栗市玉華里,張亞中等150人聯盟,11,13,1.49%
苗栗縣苗栗市玉華里,王廷興等20人聯盟,12,3,0.34%
苗栗縣苗栗市綠苗里,台灣團結聯盟,1,8,3.52%
苗栗縣苗栗市綠苗里,建國黨,2,0,0.00%
苗栗縣苗栗市綠苗里,中國民眾黨,3,1,0.44%
苗栗縣苗栗市綠苗里,無黨團結聯盟,4,0,0.00%
苗栗縣苗栗市綠苗里,親民黨,5,19,8.37%
苗栗縣苗栗市綠苗里,新黨,6,0,0.00%
苗栗縣苗栗市綠苗里,農民黨,7,0,0.00%
苗栗縣苗栗市綠苗里,民主進步黨,8,62,27.31%
苗栗縣苗栗市綠苗里,公民黨,9,0,0.00%
苗栗縣苗栗市綠苗里,中國國民黨,10,133,58.59%
苗栗縣苗栗市綠苗里,張亞中等150人聯盟,11,3,1.32%
苗栗縣苗栗市綠苗里,王廷興等20人聯盟,12,1,0.44%
苗栗縣苗栗市高苗里,台灣團結聯盟,1,22,3.82%
苗栗縣苗栗市高苗里,建國黨,2,1,0.17%
苗栗縣苗栗市高苗里,中國民眾黨,3,11,1.91%
苗栗縣苗栗市高苗里,無黨團結聯盟,4,1,0.17%
苗栗縣苗栗市高苗里,親民黨,5,58,10.07%
苗栗縣苗栗市高苗里,新黨,6,0,0.00%
苗栗縣苗栗市高苗里,農民黨,7,1,0.17%
苗栗縣苗栗市高苗里,民主進步黨,8,133,23.09%
苗栗縣苗栗市高苗里,公民黨,9,0,0.00%
苗栗縣苗栗市高苗里,中國國民黨,10,337,58.51%
苗栗縣苗栗市高苗里,張亞中等150人聯盟,11,11,1.91%
苗栗縣苗栗市高苗里,王廷興等20人聯盟,12,1,0.17%
苗栗縣苗栗市新苗里,台灣團結聯盟,1,18,6.43%
苗栗縣苗栗市新苗里,建國黨,2,1,0.36%
苗栗縣苗栗市新苗里,中國民眾黨,3,4,1.43%
苗栗縣苗栗市新苗里,無黨團結聯盟,4,0,0.00%
苗栗縣苗栗市新苗里,親民黨,5,17,6.07%
苗栗縣苗栗市新苗里,新黨,6,2,0.71%
苗栗縣苗栗市新苗里,農民黨,7,0,0.00%
苗栗縣苗栗市新苗里,民主進步黨,8,103,36.79%
苗栗縣苗栗市新苗里,公民黨,9,0,0.00%
苗栗縣苗栗市新苗里,中國國民黨,10,133,47.50%
苗栗縣苗栗市新苗里,張亞中等150人聯盟,11,2,0.71%
苗栗縣苗栗市新苗里,王廷興等20人聯盟,12,0,0.00%
苗栗縣苗栗市玉苗里,台灣團結聯盟,1,9,3.37%
苗栗縣苗栗市玉苗里,建國黨,2,1,0.37%
苗栗縣苗栗市玉苗里,中國民眾黨,3,3,1.12%
苗栗縣苗栗市玉苗里,無黨團結聯盟,4,3,1.12%
苗栗縣苗栗市玉苗里,親民黨,5,23,8.61%
苗栗縣苗栗市玉苗里,新黨,6,0,0.00%
苗栗縣苗栗市玉苗里,農民黨,7,0,0.00%
苗栗縣苗栗市玉苗里,民主進步黨,8,88,32.96%
苗栗縣苗栗市玉苗里,公民黨,9,0,0.00%
苗栗縣苗栗市玉苗里,中國國民黨,10,136,50.94%
苗栗縣苗栗市玉苗里,張亞中等150人聯盟,11,4,1.50%
