地區,政黨,號次,得票數,得票率
屏東縣瑪家鄉,客家黨,12,3,0.09%
屏東縣泰武鄉,公民黨,1,8,0.37%
屏東縣泰武鄉,制憲聯盟,2,6,0.28%
屏東縣泰武鄉,台灣團結聯盟,3,28,1.31%
屏東縣泰武鄉,第三社會黨,4,6,0.28%
屏東縣泰武鄉,民主進步黨,5,148,6.97%
屏東縣泰武鄉,新黨,6,29,1.36%
屏東縣泰武鄉,綠黨,7,4,0.18%
屏東縣泰武鄉,台灣農民黨,8,3,0.14%
屏東縣泰武鄉,無黨團結聯盟,9,12,0.56%
屏東縣泰武鄉,中國國民黨,10,1862,87.74%
屏東縣泰武鄉,紅黨,11,14,0.65%
屏東縣泰武鄉,客家黨,12,2,0.09%
屏東縣竹田鄉,公民黨,1,39,0.41%
屏東縣竹田鄉,制憲聯盟,2,9,0.09%
屏東縣竹田鄉,台灣團結聯盟,3,486,5.16%
屏東縣竹田鄉,第三社會黨,4,28,0.29%
屏東縣竹田鄉,民主進步黨,5,4650,49.44%
屏東縣竹田鄉,新黨,6,66,0.70%
屏東縣竹田鄉,綠黨,7,33,0.35%
屏東縣竹田鄉,台灣農民黨,8,89,0.94%
屏東縣竹田鄉,無黨團結聯盟,9,54,0.57%
屏東縣竹田鄉,中國國民黨,10,3727,39.63%
屏東縣竹田鄉,紅黨,11,41,0.43%
屏東縣竹田鄉,客家黨,12,182,1.93%
屏東縣萬巒鄉,公民黨,1,54,0.50%
屏東縣萬巒鄉,制憲聯盟,2,15,0.14%
屏東縣萬巒鄉,台灣團結聯盟,3,487,4.56%
屏東縣萬巒鄉,第三社會黨,4,41,0.38%
屏東縣萬巒鄉,民主進步黨,5,5651,52.94%
屏東縣萬巒鄉,新黨,6,89,0.83%
屏東縣萬巒鄉,綠黨,7,53,0.49%
屏東縣萬巒鄉,台灣農民黨,8,109,1.02%
屏東縣萬巒鄉,無黨團結聯盟,9,57,0.53%
屏東縣萬巒鄉,中國國民黨,10,3917,36.70%
屏東縣萬巒鄉,紅黨,11,51,0.47%
屏東縣萬巒鄉,客家黨,12,149,1.39%
屏東縣潮州鎮,公民黨,1,69,0.28%
屏東縣潮州鎮,制憲聯盟,2,32,0.13%
屏東縣潮州鎮,台灣團結聯盟,3,1055,4.41%
屏東縣潮州鎮,第三社會黨,4,79,0.33%
屏東縣潮州鎮,民主進步黨,5,11146,46.60%
屏東縣潮州鎮,新黨,6,281,1.17%
屏東縣潮州鎮,綠黨,7,111,0.46%
屏東縣潮州鎮,台灣農民黨,8,162,0.67%
屏東縣潮州鎮,無黨團結聯盟,9,136,0.56%
屏東縣潮州鎮,中國國民黨,10,10641,44.49%
屏東縣潮州鎮,紅黨,11,116,0.48%
屏東縣潮州鎮,客家黨,12,89,0.37%
屏東縣屏東市,公民黨,1,445,0.48%
屏東縣屏東市,制憲聯盟,2,260,0.28%
屏東縣屏東市,台灣團結聯盟,3,3443,3.73%
屏東縣屏東市,第三社會黨,4,291,0.31%
屏東縣屏東市,民主進步黨,5,35293,38.31%
屏東縣屏東市,新黨,6,2544,2.76%
屏東縣屏東市,綠黨,7,520,0.56%
屏東縣屏東市,台灣農民黨,8,305,0.33%
屏東縣屏東市,無黨團結聯盟,9,445,0.48%
屏東縣屏東市,中國國民黨,10,47639,51.71%
屏東縣屏東市,紅黨,11,639,0.69%
屏東縣屏東市,客家黨,12,289,0.31%
屏東縣麟洛鄉,公民黨,1,31,0.56%
屏東縣麟洛鄉,制憲聯盟,2,13,0.23%
屏東縣麟洛鄉,台灣團結聯盟,3,210,3.84%
屏東縣麟洛鄉,第三社會黨,4,12,0.21%
屏東縣麟洛鄉,民主進步黨,5,2852,52.18%
屏東縣麟洛鄉,新黨,6,77,1.40%
屏東縣麟洛鄉,綠黨,7,21,0.38%
屏東縣麟洛鄉,台灣農民黨,8,44,0.80%
屏東縣麟洛鄉,無黨團結聯盟,9,17,0.31%
屏東縣麟洛鄉,中國國民黨,10,2038,37.29%
屏東縣麟洛鄉,紅黨,11,27,0.49%
屏東縣麟洛鄉,客家黨,12,123,2.25%
屏東縣萬丹鄉,公民黨,1,260,1.11%
屏東縣萬丹鄉,制憲聯盟,2,95,0.40%
屏東縣萬丹鄉,台灣團結聯盟,3,1064,4.56%
屏東縣萬丹鄉,第三社會黨,4,73,0.31%
屏東縣萬丹鄉,民主進步黨,5,11002,47.22%
屏東縣萬丹鄉,新黨,6,185,0.79%
屏東縣萬丹鄉,綠黨,7,113,0.48%
屏東縣萬丹鄉,台灣農民黨,8,184,0.78%
屏東縣萬丹鄉,無黨團結聯盟,9,94,0.40%
屏東縣萬丹鄉,中國國民黨,10,10073,43.23%
屏東縣萬丹鄉,紅黨,11,125,0.53%
屏東縣萬丹鄉,客家黨,12,31,0.13%
屏東縣新園鄉,公民黨,1,232,1.31%
屏東縣新園鄉,制憲聯盟,2,99,0.56%
屏東縣新園鄉,台灣團結聯盟,3,1259,7.14%
屏東縣新園鄉,第三社會黨,4,58,0.32%
屏東縣新園鄉,民主進步黨,5,9255,52.49%
屏東縣新園鄉,新黨,6,104,0.58%
屏東縣新園鄉,綠黨,7,67,0.38%
屏東縣新園鄉,台灣農民黨,8,144,0.81%
屏東縣新園鄉,無黨團結聯盟,9,68,0.38%
屏東縣新園鄉,中國國民黨,10,6247,35.43%
屏東縣新園鄉,紅黨,11,73,0.41%
屏東縣新園鄉,客家黨,12,24,0.13%
屏東縣崁頂鄉,公民黨,1,73,1.12%
屏東縣崁頂鄉,制憲聯盟,2,33,0.50%
屏東縣崁頂鄉,台灣團結聯盟,3,364,5.61%
屏東縣崁頂鄉,第三社會黨,4,22,0.33%
屏東縣崁頂鄉,民主進步黨,5,3277,50.50%
屏東縣崁頂鄉,新黨,6,61,0.94%
屏東縣崁頂鄉,綠黨,7,31,0.47%
屏東縣崁頂鄉,台灣農民黨,8,61,0.94%
屏東縣崁頂鄉,無黨團結聯盟,9,48,0.73%
屏東縣崁頂鄉,中國國民黨,10,2473,38.11%
屏東縣崁頂鄉,紅黨,11,34,0.52%
屏東縣崁頂鄉,客家黨,12,11,0.16%
屏東縣南州鄉,公民黨,1,65,1.17%
屏東縣南州鄉,制憲聯盟,2,22,0.39%
屏東縣南州鄉,台灣團結聯盟,3,275,4.96%
屏東縣南州鄉,第三社會黨,4,20,0.36%
屏東縣南州鄉,民主進步黨,5,2698,48.66%
屏東縣南州鄉,新黨,6,33,0.59%
屏東縣南州鄉,綠黨,7,33,0.59%
屏東縣南州鄉,台灣農民黨,8,54,0.97%
屏東縣南州鄉,無黨團結聯盟,9,19,0.34%
屏東縣南州鄉,中國國民黨,10,2277,41.07%
屏東縣南州鄉,紅黨,11,33,0.59%
屏東縣南州鄉,客家黨,12,15,0.27%
屏東縣新埤鄉,公民黨,1,63,1.29%
屏東縣新埤鄉,制憲聯盟,2,46,0.94%
屏東縣新埤鄉,台灣團結聯盟,3,129,2.65%
屏東縣新埤鄉,第三社會黨,4,19,0.39%
屏東縣新埤鄉,民主進步黨,5,2174,44.71%
屏東縣新埤鄉,新黨,6,31,0.63%
屏東縣新埤鄉,綠黨,7,20,0.41%
屏東縣新埤鄉,台灣農民黨,8,39,0.80%
屏東縣新埤鄉,無黨團結聯盟,9,31,0.63%
屏東縣新埤鄉,中國國民黨,10,2258,46.44%
屏東縣新埤鄉,紅黨,11,15,0.30%
屏東縣新埤鄉,客家黨,12,37,0.76%
屏東縣來義鄉,公民黨,1,8,0.25%
屏東縣來義鄉,制憲聯盟,2,6,0.19%
屏東縣來義鄉,台灣團結聯盟,3,46,1.47%
屏東縣來義鄉,第三社會黨,4,13,0.41%
屏東縣來義鄉,民主進步黨,5,113,3.63%
屏東縣來義鄉,新黨,6,41,1.31%
屏東縣來義鄉,綠黨,7,2,0.06%
屏東縣來義鄉,台灣農民黨,8,42,1.35%
屏東縣來義鄉,無黨團結聯盟,9,35,1.12%
屏東縣來義鄉,中國國民黨,10,2791,89.74%
屏東縣來義鄉,紅黨,11,13,0.41%
屏東縣來義鄉,客家黨,12,0,0.00%
屏東縣東港鎮,公民黨,1,171,0.77%
屏東縣東港鎮,制憲聯盟,2,115,0.52%
屏東縣東港鎮,台灣團結聯盟,3,1585,7.20%
屏東縣東港鎮,第三社會黨,4,75,0.34%
屏東縣東港鎮,民主進步黨,5,10408,47.31%
屏東縣東港鎮,新黨,6,241,1.09%
屏東縣東港鎮,綠黨,7,83,0.37%
屏東縣東港鎮,台灣農民黨,8,116,0.52%
屏東縣東港鎮,無黨團結聯盟,9,106,0.48%
屏東縣東港鎮,中國國民黨,10,8951,40.69%
屏東縣東港鎮,紅黨,11,121,0.55%
屏東縣東港鎮,客家黨,12,25,0.11%
屏東縣林邊鄉,公民黨,1,106,1.07%
屏東縣林邊鄉,制憲聯盟,2,49,0.49%
屏東縣林邊鄉,台灣團結聯盟,3,429,4.35%
屏東縣林邊鄉,第三社會黨,4,28,0.28%
屏東縣林邊鄉,民主進步黨,5,4898,49.69%
屏東縣林邊鄉,新黨,6,74,0.75%
屏東縣林邊鄉,綠黨,7,41,0.41%
屏東縣林邊鄉,台灣農民黨,8,77,0.78%
屏東縣林邊鄉,無黨團結聯盟,9,50,0.50%
屏東縣林邊鄉,中國國民黨,10,4051,41.10%
屏東縣林邊鄉,紅黨,11,41,0.41%
屏東縣林邊鄉,客家黨,12,12,0.12%
屏東縣佳冬鄉,公民黨,1,122,1.25%
屏東縣佳冬鄉,制憲聯盟,2,44,0.45%
屏東縣佳冬鄉,台灣團結聯盟,3,392,4.03%
屏東縣佳冬鄉,第三社會黨,4,21,0.21%
屏東縣佳冬鄉,民主進步黨,5,5023,51.76%
屏東縣佳冬鄉,新黨,6,56,0.57%
屏東縣佳冬鄉,綠黨,7,22,0.22%
屏東縣佳冬鄉,台灣農民黨,8,56,0.57%
屏東縣佳冬鄉,無黨團結聯盟,9,28,0.28%
屏東縣佳冬鄉,中國國民黨,10,3833,39.50%
屏東縣佳冬鄉,紅黨,11,41,0.42%
屏東縣佳冬鄉,客家黨,12,65,0.66%
屏東縣枋寮鄉,公民黨,1,138,1.15%
屏東縣枋寮鄉,制憲聯盟,2,75,0.62%
屏東縣枋寮鄉,台灣團結聯盟,3,497,4.14%
屏東縣枋寮鄉,第三社會黨,4,35,0.29%
屏東縣枋寮鄉,民主進步黨,5,5509,45.96%
屏東縣枋寮鄉,新黨,6,84,0.70%
屏東縣枋寮鄉,綠黨,7,35,0.29%
屏東縣枋寮鄉,台灣農民黨,8,72,0.60%
屏東縣枋寮鄉,無黨團結聯盟,9,47,0.39%
屏東縣枋寮鄉,中國國民黨,10,5432,45.31%
屏東縣枋寮鄉,紅黨,11,48,0.40%
屏東縣枋寮鄉,客家黨,12,14,0.11%
屏東縣春日鄉,公民黨,1,10,0.48%
屏東縣春日鄉,制憲聯盟,2,6,0.29%
屏東縣春日鄉,台灣團結聯盟,3,55,2.66%
屏東縣春日鄉,第三社會黨,4,8,0.38%
屏東縣春日鄉,民主進步黨,5,72,3.49%
屏東縣春日鄉,新黨,6,12,0.58%
屏東縣春日鄉,綠黨,7,8,0.38%
屏東縣春日鄉,台灣農民黨,8,7,0.33%
屏東縣春日鄉,無黨團結聯盟,9,20,0.97%
屏東縣春日鄉,中國國民黨,10,1834,89.02%
屏東縣春日鄉,紅黨,11,7,0.33%
屏東縣春日鄉,客家黨,12,21,1.01%
屏東縣枋山鄉,公民黨,1,30,1.14%
屏東縣枋山鄉,制憲聯盟,2,15,0.57%
屏東縣枋山鄉,台灣團結聯盟,3,95,3.61%
屏東縣枋山鄉,第三社會黨,4,4,0.15%
屏東縣枋山鄉,民主進步黨,5,1219,46.43%
屏東縣枋山鄉,新黨,6,17,0.64%
屏東縣枋山鄉,綠黨,7,10,0.38%
屏東縣枋山鄉,台灣農民黨,8,24,0.91%
屏東縣枋山鄉,無黨團結聯盟,9,10,0.38%
屏東縣枋山鄉,中國國民黨,10,1189,45.29%
屏東縣枋山鄉,紅黨,11,7,0.26%
屏東縣枋山鄉,客家黨,12,5,0.19%
屏東縣獅子鄉,公民黨,1,8,0.33%
屏東縣獅子鄉,制憲聯盟,2,5,0.21%
屏東縣獅子鄉,台灣團結聯盟,3,42,1.77%
屏東縣獅子鄉,第三社會黨,4,17,0.71%
屏東縣獅子鄉,民主進步黨,5,151,6.36%
屏東縣獅子鄉,新黨,6,20,0.84%
屏東縣獅子鄉,綠黨,7,2,0.08%
屏東縣獅子鄉,台灣農民黨,8,7,0.29%
屏東縣獅子鄉,無黨團結聯盟,9,20,0.84%
屏東縣獅子鄉,中國國民黨,10,2084,87.89%
屏東縣獅子鄉,紅黨,11,10,0.42%
屏東縣獅子鄉,客家黨,12,5,0.21%
屏東縣牡丹鄉,公民黨,1,7,0.37%
屏東縣牡丹鄉,制憲聯盟,2,11,0.58%
屏東縣牡丹鄉,台灣團結聯盟,3,48,2.56%
屏東縣牡丹鄉,第三社會黨,4,12,0.64%
屏東縣牡丹鄉,民主進步黨,5,126,6.72%
屏東縣牡丹鄉,新黨,6,21,1.12%
屏東縣牡丹鄉,綠黨,7,10,0.53%
屏東縣牡丹鄉,台灣農民黨,8,3,0.16%
屏東縣牡丹鄉,無黨團結聯盟,9,23,1.22%
屏東縣牡丹鄉,中國國民黨,10,1600,85.33%
屏東縣牡丹鄉,紅黨,11,12,0.64%
屏東縣牡丹鄉,客家黨,12,2,0.10%
屏東縣車城鄉,公民黨,1,99,2.41%
屏東縣車城鄉,制憲聯盟,2,29,0.70%
屏東縣車城鄉,台灣團結聯盟,3,164,4.00%
屏東縣車城鄉,第三社會黨,4,17,0.41%
屏東縣車城鄉,民主進步黨,5,2071,50.59%
屏東縣車城鄉,新黨,6,29,0.70%
屏東縣車城鄉,綠黨,7,13,0.31%
屏東縣車城鄉,台灣農民黨,8,30,0.73%
屏東縣車城鄉,無黨團結聯盟,9,15,0.36%
屏東縣車城鄉,中國國民黨,10,1599,39.06%
屏東縣車城鄉,紅黨,11,15,0.36%
屏東縣車城鄉,客家黨,12,12,0.29%
屏東縣滿州鄉,公民黨,1,68,2.18%
屏東縣滿州鄉,制憲聯盟,2,31,0.99%
屏東縣滿州鄉,台灣團結聯盟,3,71,2.27%
屏東縣滿州鄉,第三社會黨,4,14,0.44%
屏東縣滿州鄉,民主進步黨,5,1324,42.50%
屏東縣滿州鄉,新黨,6,22,0.70%
屏東縣滿州鄉,綠黨,7,11,0.35%
屏東縣滿州鄉,台灣農民黨,8,22,0.70%
屏東縣滿州鄉,無黨團結聯盟,9,11,0.35%
屏東縣滿州鄉,中國國民黨,10,1523,48.89%
屏東縣滿州鄉,紅黨,11,13,0.41%
屏東縣滿州鄉,客家黨,12,5,0.16%
屏東縣恆春鎮,公民黨,1,223,1.96%
屏東縣恆春鎮,制憲聯盟,2,74,0.65%
屏東縣恆春鎮,台灣團結聯盟,3,317,2.79%
屏東縣恆春鎮,第三社會黨,4,39,0.34%
屏東縣恆春鎮,民主進步黨,5,4818,42.51%
屏東縣恆春鎮,新黨,6,117,1.03%
屏東縣恆春鎮,綠黨,7,35,0.30%
屏東縣恆春鎮,台灣農民黨,8,74,0.65%
屏東縣恆春鎮,無黨團結聯盟,9,55,0.48%
屏東縣恆春鎮,中國國民黨,10,5496,48.49%
屏東縣恆春鎮,紅黨,11,54,0.47%
屏東縣恆春鎮,客家黨,12,30,0.26%
屏東縣琉球鄉,公民黨,1,59,1.36%
屏東縣琉球鄉,制憲聯盟,2,27,0.62%
屏東縣琉球鄉,台灣團結聯盟,3,150,3.47%
屏東縣琉球鄉,第三社會黨,4,12,0.27%
屏東縣琉球鄉,民主進步黨,5,1037,24.03%
屏東縣琉球鄉,新黨,6,39,0.90%
屏東縣琉球鄉,綠黨,7,9,0.20%
屏東縣琉球鄉,台灣農民黨,8,114,2.64%
屏東縣琉球鄉,無黨團結聯盟,9,14,0.32%
屏東縣琉球鄉,中國國民黨,10,2811,65.15%
屏東縣琉球鄉,紅黨,11,36,0.83%
屏東縣琉球鄉,客家黨,12,6,0.13%
臺東縣臺東市,公民黨,1,302,0.78%
臺東縣臺東市,制憲聯盟,2,149,0.38%
臺東縣臺東市,台灣團結聯盟,3,924,2.39%
臺東縣臺東市,第三社會黨,4,143,0.37%
臺東縣臺東市,民主進步黨,5,10286,26.65%
臺東縣臺東市,新黨,6,1124,2.91%
臺東縣臺東市,綠黨,7,150,0.38%
臺東縣臺東市,台灣農民黨,8,430,1.11%
臺東縣臺東市,無黨團結聯盟,9,231,0.59%
臺東縣臺東市,中國國民黨,10,24334,63.05%
臺東縣臺東市,紅黨,11,331,0.85%
臺東縣臺東市,客家黨,12,188,0.48%
臺東縣成功鎮,公民黨,1,62,1.15%
臺東縣成功鎮,制憲聯盟,2,51,0.94%
臺東縣成功鎮,台灣團結聯盟,3,104,1.93%
臺東縣成功鎮,第三社會黨,4,14,0.26%
臺東縣成功鎮,民主進步黨,5,835,15.54%
臺東縣成功鎮,新黨,6,71,1.32%
臺東縣成功鎮,綠黨,7,17,0.31%
臺東縣成功鎮,台灣農民黨,8,64,1.19%
臺東縣成功鎮,無黨團結聯盟,9,16,0.29%
臺東縣成功鎮,中國國民黨,10,4084,76.03%
臺東縣成功鎮,紅黨,11,28,0.52%
臺東縣成功鎮,客家黨,12,25,0.46%
臺東縣關山鎮,公民黨,1,44,1.35%
臺東縣關山鎮,制憲聯盟,2,31,0.95%
臺東縣關山鎮,台灣團結聯盟,3,76,2.33%
臺東縣關山鎮,第三社會黨,4,11,0.33%
臺東縣關山鎮,民主進步黨,5,717,22.02%
臺東縣關山鎮,新黨,6,45,1.38%
臺東縣關山鎮,綠黨,7,15,0.46%
臺東縣關山鎮,台灣農民黨,8,40,1.22%
臺東縣關山鎮,無黨團結聯盟,9,10,0.30%
臺東縣關山鎮,中國國民黨,10,2181,66.98%
臺東縣關山鎮,紅黨,11,23,0.70%
臺東縣關山鎮,客家黨,12,63,1.93%
臺東縣卑南鄉,公民黨,1,81,1.24%
臺東縣卑南鄉,制憲聯盟,2,51,0.78%
臺東縣卑南鄉,台灣團結聯盟,3,131,2.01%
臺東縣卑南鄉,第三社會黨,4,22,0.33%
臺東縣卑南鄉,民主進步黨,5,1833,28.23%
臺東縣卑南鄉,新黨,6,135,2.07%
臺東縣卑南鄉,綠黨,7,28,0.43%
臺東縣卑南鄉,台灣農民黨,8,121,1.86%
臺東縣卑南鄉,無黨團結聯盟,9,28,0.43%
臺東縣卑南鄉,中國國民黨,10,3991,61.48%
臺東縣卑南鄉,紅黨,11,37,0.57%
臺東縣卑南鄉,客家黨,12,33,0.50%
臺東縣鹿野鄉,公民黨,1,46,1.62%
臺東縣鹿野鄉,制憲聯盟,2,18,0.63%
臺東縣鹿野鄉,台灣團結聯盟,3,67,2.36%
臺東縣鹿野鄉,第三社會黨,4,5,0.17%
臺東縣鹿野鄉,民主進步黨,5,798,28.11%
臺東縣鹿野鄉,新黨,6,41,1.44%
臺東縣鹿野鄉,綠黨,7,15,0.52%
臺東縣鹿野鄉,台灣農民黨,8,32,1.12%
臺東縣鹿野鄉,無黨團結聯盟,9,9,0.31%
臺東縣鹿野鄉,中國國民黨,10,1741,61.34%
臺東縣鹿野鄉,紅黨,11,19,0.66%
臺東縣鹿野鄉,客家黨,12,47,1.65%
臺東縣池上鄉,公民黨,1,42,1.40%
臺東縣池上鄉,制憲聯盟,2,27,0.90%
臺東縣池上鄉,台灣團結聯盟,3,54,1.81%
臺東縣池上鄉,第三社會黨,4,8,0.26%
臺東縣池上鄉,民主進步黨,5,803,26.92%
臺東縣池上鄉,新黨,6,34,1.14%
臺東縣池上鄉,綠黨,7,9,0.30%
臺東縣池上鄉,台灣農民黨,8,32,1.07%
臺東縣池上鄉,無黨團結聯盟,9,12,0.40%
臺東縣池上鄉,中國國民黨,10,1835,61.53%
臺東縣池上鄉,紅黨,11,15,0.50%
臺東縣池上鄉,客家黨,12,111,3.72%
臺東縣東河鄉,公民黨,1,49,1.48%
臺東縣東河鄉,制憲聯盟,2,28,0.84%
臺東縣東河鄉,台灣團結聯盟,3,74,2.24%
臺東縣東河鄉,第三社會黨,4,8,0.24%
臺東縣東河鄉,民主進步黨,5,657,19.91%
臺東縣東河鄉,新黨,6,37,1.12%
臺東縣東河鄉,綠黨,7,8,0.24%
臺東縣東河鄉,台灣農民黨,8,41,1.24%
臺東縣東河鄉,無黨團結聯盟,9,26,0.78%
臺東縣東河鄉,中國國民黨,10,2334,70.74%
臺東縣東河鄉,紅黨,11,18,0.54%
臺東縣東河鄉,客家黨,12,19,0.57%
臺東縣長濱鄉,公民黨,1,41,1.46%
臺東縣長濱鄉,制憲聯盟,2,48,1.71%
臺東縣長濱鄉,台灣團結聯盟,3,41,1.46%
臺東縣長濱鄉,第三社會黨,4,16,0.57%
臺東縣長濱鄉,民主進步黨,5,475,17.00%
臺東縣長濱鄉,新黨,6,22,0.78%
臺東縣長濱鄉,綠黨,7,10,0.35%
臺東縣長濱鄉,台灣農民黨,8,15,0.53%
臺東縣長濱鄉,無黨團結聯盟,9,8,0.28%
臺東縣長濱鄉,中國國民黨,10,2091,74.83%
臺東縣長濱鄉,紅黨,11,16,0.57%
臺東縣長濱鄉,客家黨,12,11,0.39%
臺東縣太麻里鄉,公民黨,1,56,1.29%
臺東縣太麻里鄉,制憲聯盟,2,33,0.76%
臺東縣太麻里鄉,台灣團結聯盟,3,74,1.70%
臺東縣太麻里鄉,第三社會黨,4,13,0.30%
臺東縣太麻里鄉,民主進步黨,5,1098,25.34%
臺東縣太麻里鄉,新黨,6,87,2.00%
臺東縣太麻里鄉,綠黨,7,12,0.27%
臺東縣太麻里鄉,台灣農民黨,8,43,0.99%
臺東縣太麻里鄉,無黨團結聯盟,9,20,0.46%
臺東縣太麻里鄉,中國國民黨,10,2846,65.69%
臺東縣太麻里鄉,紅黨,11,30,0.69%
臺東縣太麻里鄉,客家黨,12,20,0.46%
臺東縣大武鄉,公民黨,1,21,0.99%
臺東縣大武鄉,制憲聯盟,2,10,0.47%
臺東縣大武鄉,台灣團結聯盟,3,45,2.14%
臺東縣大武鄉,第三社會黨,4,1,0.04%
臺東縣大武鄉,民主進步黨,5,327,15.56%
臺東縣大武鄉,新黨,6,45,2.14%
臺東縣大武鄉,綠黨,7,4,0.19%
臺東縣大武鄉,台灣農民黨,8,10,0.47%
臺東縣大武鄉,無黨團結聯盟,9,5,0.23%
臺東縣大武鄉,中國國民黨,10,1622,77.20%
臺東縣大武鄉,紅黨,11,5,0.23%
臺東縣大武鄉,客家黨,12,6,0.28%
臺東縣綠島鄉,公民黨,1,8,0.82%
臺東縣綠島鄉,制憲聯盟,2,4,0.41%
臺東縣綠島鄉,台灣團結聯盟,3,17,1.76%
臺東縣綠島鄉,第三社會黨,4,3,0.31%
臺東縣綠島鄉,民主進步黨,5,92,9.54%
臺東縣綠島鄉,新黨,6,4,0.41%
臺東縣綠島鄉,綠黨,7,0,0.00%
臺東縣綠島鄉,台灣農民黨,8,10,1.03%
臺東縣綠島鄉,無黨團結聯盟,9,4,0.41%
臺東縣綠島鄉,中國國民黨,10,818,84.85%
臺東縣綠島鄉,紅黨,11,3,0.31%
臺東縣綠島鄉,客家黨,12,1,0.10%
臺東縣海端鄉,公民黨,1,6,0.47%
臺東縣海端鄉,制憲聯盟,2,17,1.34%
臺東縣海端鄉,台灣團結聯盟,3,6,0.47%
臺東縣海端鄉,第三社會黨,4,6,0.47%
臺東縣海端鄉,民主進步黨,5,66,5.23%
臺東縣海端鄉,新黨,6,13,1.03%
臺東縣海端鄉,綠黨,7,5,0.39%
臺東縣海端鄉,台灣農民黨,8,6,0.47%
臺東縣海端鄉,無黨團結聯盟,9,11,0.87%
臺東縣海端鄉,中國國民黨,10,1119,88.73%
臺東縣海端鄉,紅黨,11,5,0.39%
臺東縣海端鄉,客家黨,12,1,0.07%
臺東縣延平鄉,公民黨,1,2,0.16%
臺東縣延平鄉,制憲聯盟,2,16,1.35%
臺東縣延平鄉,台灣團結聯盟,3,6,0.50%
臺東縣延平鄉,第三社會黨,4,6,0.50%
臺東縣延平鄉,民主進步黨,5,95,8.07%
臺東縣延平鄉,新黨,6,16,1.35%
臺東縣延平鄉,綠黨,7,8,0.67%
臺東縣延平鄉,台灣農民黨,8,6,0.50%
臺東縣延平鄉,無黨團結聯盟,9,7,0.59%
臺東縣延平鄉,中國國民黨,10,1008,85.64%
臺東縣延平鄉,紅黨,11,6,0.50%
臺東縣延平鄉,客家黨,12,1,0.08%
臺東縣金峰鄉,公民黨,1,1,0.07%
臺東縣金峰鄉,制憲聯盟,2,6,0.45%
臺東縣金峰鄉,台灣團結聯盟,3,27,2.05%
臺東縣金峰鄉,第三社會黨,4,11,0.83%
臺東縣金峰鄉,民主進步黨,5,51,3.88%
臺東縣金峰鄉,新黨,6,16,1.21%
臺東縣金峰鄉,綠黨,7,2,0.15%
臺東縣金峰鄉,台灣農民黨,8,3,0.22%
臺東縣金峰鄉,無黨團結聯盟,9,8,0.60%
臺東縣金峰鄉,中國國民黨,10,1169,89.10%
臺東縣金峰鄉,紅黨,11,17,1.29%
臺東縣金峰鄉,客家黨,12,1,0.07%
臺東縣達仁鄉,公民黨,1,0,0.00%
臺東縣達仁鄉,制憲聯盟,2,4,0.32%
臺東縣達仁鄉,台灣團結聯盟,3,97,7.77%
臺東縣達仁鄉,第三社會黨,4,1,0.08%
臺東縣達仁鄉,民主進步黨,5,74,5.92%
臺東縣達仁鄉,新黨,6,14,1.12%
臺東縣達仁鄉,綠黨,7,3,0.24%
臺東縣達仁鄉,台灣農民黨,8,6,0.48%
臺東縣達仁鄉,無黨團結聯盟,9,6,0.48%
臺東縣達仁鄉,中國國民黨,10,1031,82.61%
臺東縣達仁鄉,紅黨,11,9,0.72%
臺東縣達仁鄉,客家黨,12,3,0.24%
臺東縣蘭嶼鄉,公民黨,1,14,1.62%
臺東縣蘭嶼鄉,制憲聯盟,2,8,0.92%
臺東縣蘭嶼鄉,台灣團結聯盟,3,39,4.52%
臺東縣蘭嶼鄉,第三社會黨,4,11,1.27%
臺東縣蘭嶼鄉,民主進步黨,5,83,9.62%
臺東縣蘭嶼鄉,新黨,6,38,4.40%
臺東縣蘭嶼鄉,綠黨,7,18,2.08%
臺東縣蘭嶼鄉,台灣農民黨,8,10,1.16%
臺東縣蘭嶼鄉,無黨團結聯盟,9,18,2.08%
臺東縣蘭嶼鄉,中國國民黨,10,607,70.41%
臺東縣蘭嶼鄉,紅黨,11,13,1.50%
臺東縣蘭嶼鄉,客家黨,12,3,0.34%
花蓮縣花蓮市,公民黨,1,70,0.17%
花蓮縣花蓮市,制憲聯盟,2,93,0.23%
花蓮縣花蓮市,台灣團結聯盟,3,999,2.53%
花蓮縣花蓮市,第三社會黨,4,123,0.31%
花蓮縣花蓮市,民主進步黨,5,8781,22.32%
花蓮縣花蓮市,新黨,6,1864,4.73%
花蓮縣花蓮市,綠黨,7,532,1.35%
花蓮縣花蓮市,台灣農民黨,8,99,0.25%
花蓮縣花蓮市,無黨團結聯盟,9,183,0.46%
花蓮縣花蓮市,中國國民黨,10,26119,66.39%
花蓮縣花蓮市,紅黨,11,319,0.81%
花蓮縣花蓮市,客家黨,12,158,0.40%
花蓮縣新城鄉,公民黨,1,33,0.45%
花蓮縣新城鄉,制憲聯盟,2,36,0.49%
花蓮縣新城鄉,台灣團結聯盟,3,153,2.10%
花蓮縣新城鄉,第三社會黨,4,13,0.17%
花蓮縣新城鄉,民主進步黨,5,1375,18.87%
花蓮縣新城鄉,新黨,6,180,2.47%
花蓮縣新城鄉,綠黨,7,64,0.87%
花蓮縣新城鄉,台灣農民黨,8,40,0.54%
花蓮縣新城鄉,無黨團結聯盟,9,38,0.52%
花蓮縣新城鄉,中國國民黨,10,5281,72.50%
