地區,政黨,號次,得票數,得票率
嘉義縣中埔鄉,中華民國臺灣基本法連線,10,35,0.13%
嘉義縣中埔鄉,台灣主義黨,11,95,0.36%
嘉義縣番路鄉,台灣國民會議,1,99,1.49%
嘉義縣番路鄉,人民最大黨,2,73,1.10%
嘉義縣番路鄉,民主進步黨,3,2786,42.07%
嘉義縣番路鄉,台灣團結聯盟,4,795,12.00%
嘉義縣番路鄉,中國國民黨,5,2342,35.36%
嘉義縣番路鄉,新黨,6,39,0.58%
嘉義縣番路鄉,健保免費連線,7,96,1.44%
嘉義縣番路鄉,綠黨,8,58,0.87%
嘉義縣番路鄉,親民黨,9,295,4.45%
嘉義縣番路鄉,中華民國臺灣基本法連線,10,12,0.18%
嘉義縣番路鄉,台灣主義黨,11,27,0.40%
嘉義縣阿里山鄉,台灣國民會議,1,32,1.08%
嘉義縣阿里山鄉,人民最大黨,2,51,1.73%
嘉義縣阿里山鄉,民主進步黨,3,488,16.55%
嘉義縣阿里山鄉,台灣團結聯盟,4,161,5.46%
嘉義縣阿里山鄉,中國國民黨,5,1939,65.79%
嘉義縣阿里山鄉,新黨,6,23,0.78%
嘉義縣阿里山鄉,健保免費連線,7,44,1.49%
嘉義縣阿里山鄉,綠黨,8,36,1.22%
嘉義縣阿里山鄉,親民黨,9,165,5.59%
嘉義縣阿里山鄉,中華民國臺灣基本法連線,10,6,0.20%
嘉義縣阿里山鄉,台灣主義黨,11,2,0.06%
嘉義縣大埔鄉,台灣國民會議,1,21,1.10%
嘉義縣大埔鄉,人民最大黨,2,25,1.31%
嘉義縣大埔鄉,民主進步黨,3,672,35.42%
嘉義縣大埔鄉,台灣團結聯盟,4,180,9.48%
嘉義縣大埔鄉,中國國民黨,5,841,44.33%
嘉義縣大埔鄉,新黨,6,6,0.31%
嘉義縣大埔鄉,健保免費連線,7,21,1.10%
嘉義縣大埔鄉,綠黨,8,22,1.15%
嘉義縣大埔鄉,親民黨,9,99,5.21%
嘉義縣大埔鄉,中華民國臺灣基本法連線,10,3,0.15%
嘉義縣大埔鄉,台灣主義黨,11,7,0.36%
屏東縣里港鄉,台灣國民會議,1,142,0.95%
屏東縣里港鄉,人民最大黨,2,134,0.89%
屏東縣里港鄉,民主進步黨,3,7549,50.69%
屏東縣里港鄉,台灣團結聯盟,4,1922,12.90%
屏東縣里港鄉,中國國民黨,5,4294,28.83%
屏東縣里港鄉,新黨,6,49,0.32%
屏東縣里港鄉,健保免費連線,7,164,1.10%
屏東縣里港鄉,綠黨,8,124,0.83%
屏東縣里港鄉,親民黨,9,454,3.04%
屏東縣里港鄉,中華民國臺灣基本法連線,10,20,0.13%
屏東縣里港鄉,台灣主義黨,11,38,0.25%
屏東縣高樹鄉,台灣國民會議,1,158,1.04%
屏東縣高樹鄉,人民最大黨,2,157,1.03%
屏東縣高樹鄉,民主進步黨,3,8163,53.97%
屏東縣高樹鄉,台灣團結聯盟,4,1899,12.55%
屏東縣高樹鄉,中國國民黨,5,3964,26.21%
屏東縣高樹鄉,新黨,6,44,0.29%
屏東縣高樹鄉,健保免費連線,7,147,0.97%
屏東縣高樹鄉,綠黨,8,96,0.63%
屏東縣高樹鄉,親民黨,9,419,2.77%
屏東縣高樹鄉,中華民國臺灣基本法連線,10,24,0.15%
屏東縣高樹鄉,台灣主義黨,11,52,0.34%
屏東縣三地門鄉,台灣國民會議,1,51,1.30%
屏東縣三地門鄉,人民最大黨,2,59,1.50%
屏東縣三地門鄉,民主進步黨,3,392,10.01%
屏東縣三地門鄉,台灣團結聯盟,4,60,1.53%
屏東縣三地門鄉,中國國民黨,5,3079,78.68%
屏東縣三地門鄉,新黨,6,34,0.86%
屏東縣三地門鄉,健保免費連線,7,31,0.79%
屏東縣三地門鄉,綠黨,8,56,1.43%
屏東縣三地門鄉,親民黨,9,144,3.68%
屏東縣三地門鄉,中華民國臺灣基本法連線,10,2,0.05%
屏東縣三地門鄉,台灣主義黨,11,5,0.12%
屏東縣霧臺鄉,台灣國民會議,1,16,0.93%
屏東縣霧臺鄉,人民最大黨,2,12,0.70%
屏東縣霧臺鄉,民主進步黨,3,229,13.36%
屏東縣霧臺鄉,台灣團結聯盟,4,28,1.63%
屏東縣霧臺鄉,中國國民黨,5,1295,75.59%
屏東縣霧臺鄉,新黨,6,21,1.22%
屏東縣霧臺鄉,健保免費連線,7,10,0.58%
屏東縣霧臺鄉,綠黨,8,34,1.98%
屏東縣霧臺鄉,親民黨,9,66,3.85%
屏東縣霧臺鄉,中華民國臺灣基本法連線,10,1,0.05%
屏東縣霧臺鄉,台灣主義黨,11,1,0.05%
屏東縣九如鄉,台灣國民會議,1,88,0.66%
屏東縣九如鄉,人民最大黨,2,107,0.80%
屏東縣九如鄉,民主進步黨,3,7225,54.50%
屏東縣九如鄉,台灣團結聯盟,4,1500,11.31%
屏東縣九如鄉,中國國民黨,5,3640,27.45%
屏東縣九如鄉,新黨,6,27,0.20%
屏東縣九如鄉,健保免費連線,7,139,1.04%
屏東縣九如鄉,綠黨,8,123,0.92%
屏東縣九如鄉,親民黨,9,355,2.67%
屏東縣九如鄉,中華民國臺灣基本法連線,10,19,0.14%
屏東縣九如鄉,台灣主義黨,11,33,0.24%
屏東縣鹽埔鄉,台灣國民會議,1,153,1.03%
屏東縣鹽埔鄉,人民最大黨,2,148,0.99%
屏東縣鹽埔鄉,民主進步黨,3,6347,42.80%
屏東縣鹽埔鄉,台灣團結聯盟,4,1318,8.88%
屏東縣鹽埔鄉,中國國民黨,5,5930,39.99%
屏東縣鹽埔鄉,新黨,6,52,0.35%
屏東縣鹽埔鄉,健保免費連線,7,190,1.28%
屏東縣鹽埔鄉,綠黨,8,139,0.93%
屏東縣鹽埔鄉,親民黨,9,463,3.12%
屏東縣鹽埔鄉,中華民國臺灣基本法連線,10,28,0.18%
屏東縣鹽埔鄉,台灣主義黨,11,58,0.39%
屏東縣長治鄉,台灣國民會議,1,145,0.80%
屏東縣長治鄉,人民最大黨,2,152,0.84%
屏東縣長治鄉,民主進步黨,3,8043,44.92%
屏東縣長治鄉,台灣團結聯盟,4,1864,10.41%
屏東縣長治鄉,中國國民黨,5,6603,36.88%
屏東縣長治鄉,新黨,6,77,0.43%
屏東縣長治鄉,健保免費連線,7,188,1.05%
屏東縣長治鄉,綠黨,8,203,1.13%
屏東縣長治鄉,親民黨,9,562,3.13%
屏東縣長治鄉,中華民國臺灣基本法連線,10,28,0.15%
屏東縣長治鄉,台灣主義黨,11,37,0.20%
屏東縣內埔鄉,台灣國民會議,1,241,0.73%
屏東縣內埔鄉,人民最大黨,2,223,0.68%
屏東縣內埔鄉,民主進步黨,3,15649,47.99%
屏東縣內埔鄉,台灣團結聯盟,4,3312,10.15%
屏東縣內埔鄉,中國國民黨,5,11317,34.70%
屏東縣內埔鄉,新黨,6,127,0.38%
屏東縣內埔鄉,健保免費連線,7,341,1.04%
屏東縣內埔鄉,綠黨,8,301,0.92%
屏東縣內埔鄉,親民黨,9,980,3.00%
屏東縣內埔鄉,中華民國臺灣基本法連線,10,39,0.11%
屏東縣內埔鄉,台灣主義黨,11,76,0.23%
屏東縣瑪家鄉,台灣國民會議,1,30,0.81%
屏東縣瑪家鄉,人民最大黨,2,31,0.84%
屏東縣瑪家鄉,民主進步黨,3,392,10.67%
屏東縣瑪家鄉,台灣團結聯盟,4,62,1.68%
屏東縣瑪家鄉,中國國民黨,5,2855,77.72%
屏東縣瑪家鄉,新黨,6,26,0.70%
屏東縣瑪家鄉,健保免費連線,7,24,0.65%
屏東縣瑪家鄉,綠黨,8,74,2.01%
屏東縣瑪家鄉,親民黨,9,170,4.62%
屏東縣瑪家鄉,中華民國臺灣基本法連線,10,6,0.16%
屏東縣瑪家鄉,台灣主義黨,11,3,0.08%
屏東縣泰武鄉,台灣國民會議,1,19,0.69%
屏東縣泰武鄉,人民最大黨,2,24,0.88%
屏東縣泰武鄉,民主進步黨,3,232,8.50%
屏東縣泰武鄉,台灣團結聯盟,4,19,0.69%
屏東縣泰武鄉,中國國民黨,5,2223,81.51%
屏東縣泰武鄉,新黨,6,20,0.73%
屏東縣泰武鄉,健保免費連線,7,23,0.84%
屏東縣泰武鄉,綠黨,8,32,1.17%
屏東縣泰武鄉,親民黨,9,128,4.69%
屏東縣泰武鄉,中華民國臺灣基本法連線,10,4,0.14%
屏東縣泰武鄉,台灣主義黨,11,3,0.11%
屏東縣竹田鄉,台灣國民會議,1,95,0.84%
屏東縣竹田鄉,人民最大黨,2,75,0.66%
屏東縣竹田鄉,民主進步黨,3,5594,49.83%
屏東縣竹田鄉,台灣團結聯盟,4,1210,10.77%
屏東縣竹田鄉,中國國民黨,5,3711,33.06%
屏東縣竹田鄉,新黨,6,32,0.28%
屏東縣竹田鄉,健保免費連線,7,85,0.75%
屏東縣竹田鄉,綠黨,8,95,0.84%
屏東縣竹田鄉,親民黨,9,269,2.39%
屏東縣竹田鄉,中華民國臺灣基本法連線,10,18,0.16%
屏東縣竹田鄉,台灣主義黨,11,41,0.36%
屏東縣萬巒鄉,台灣國民會議,1,111,0.88%
屏東縣萬巒鄉,人民最大黨,2,90,0.71%
屏東縣萬巒鄉,民主進步黨,3,6402,51.13%
屏東縣萬巒鄉,台灣團結聯盟,4,1409,11.25%
屏東縣萬巒鄉,中國國民黨,5,3856,30.79%
屏東縣萬巒鄉,新黨,6,40,0.31%
屏東縣萬巒鄉,健保免費連線,7,107,0.85%
屏東縣萬巒鄉,綠黨,8,90,0.71%
屏東縣萬巒鄉,親民黨,9,354,2.82%
屏東縣萬巒鄉,中華民國臺灣基本法連線,10,15,0.11%
屏東縣萬巒鄉,台灣主義黨,11,46,0.36%
屏東縣潮州鎮,台灣國民會議,1,218,0.70%
屏東縣潮州鎮,人民最大黨,2,202,0.65%
屏東縣潮州鎮,民主進步黨,3,13106,42.40%
屏東縣潮州鎮,台灣團結聯盟,4,3567,11.54%
屏東縣潮州鎮,中國國民黨,5,11876,38.42%
屏東縣潮州鎮,新黨,6,120,0.38%
屏東縣潮州鎮,健保免費連線,7,284,0.91%
屏東縣潮州鎮,綠黨,8,339,1.09%
屏東縣潮州鎮,親民黨,9,1095,3.54%
屏東縣潮州鎮,中華民國臺灣基本法連線,10,31,0.10%
屏東縣潮州鎮,台灣主義黨,11,71,0.22%
屏東縣屏東市,台灣國民會議,1,1016,0.84%
屏東縣屏東市,人民最大黨,2,711,0.59%
屏東縣屏東市,民主進步黨,3,42522,35.50%
屏東縣屏東市,台灣團結聯盟,4,12930,10.79%
屏東縣屏東市,中國國民黨,5,53569,44.72%
屏東縣屏東市,新黨,6,992,0.82%
屏東縣屏東市,健保免費連線,7,1136,0.94%
屏東縣屏東市,綠黨,8,1591,1.32%
屏東縣屏東市,親民黨,9,4956,4.13%
屏東縣屏東市,中華民國臺灣基本法連線,10,134,0.11%
屏東縣屏東市,台灣主義黨,11,213,0.17%
屏東縣麟洛鄉,台灣國民會議,1,57,0.78%
屏東縣麟洛鄉,人民最大黨,2,35,0.48%
屏東縣麟洛鄉,民主進步黨,3,3455,47.76%
屏東縣麟洛鄉,台灣團結聯盟,4,845,11.68%
屏東縣麟洛鄉,中國國民黨,5,2382,32.92%
屏東縣麟洛鄉,新黨,6,32,0.44%
屏東縣麟洛鄉,健保免費連線,7,62,0.85%
屏東縣麟洛鄉,綠黨,8,71,0.98%
屏東縣麟洛鄉,親民黨,9,268,3.70%
屏東縣麟洛鄉,中華民國臺灣基本法連線,10,9,0.12%
屏東縣麟洛鄉,台灣主義黨,11,18,0.24%
屏東縣萬丹鄉,台灣國民會議,1,462,1.48%
屏東縣萬丹鄉,人民最大黨,2,274,0.88%
屏東縣萬丹鄉,民主進步黨,3,14217,45.81%
屏東縣萬丹鄉,台灣團結聯盟,4,3596,11.58%
屏東縣萬丹鄉,中國國民黨,5,10761,34.67%
屏東縣萬丹鄉,新黨,6,101,0.32%
屏東縣萬丹鄉,健保免費連線,7,333,1.07%
屏東縣萬丹鄉,綠黨,8,330,1.06%
屏東縣萬丹鄉,親民黨,9,830,2.67%
屏東縣萬丹鄉,中華民國臺灣基本法連線,10,34,0.10%
屏東縣萬丹鄉,台灣主義黨,11,93,0.29%
屏東縣新園鄉,台灣國民會議,1,239,1.09%
屏東縣新園鄉,人民最大黨,2,208,0.94%
屏東縣新園鄉,民主進步黨,3,11618,53.03%
屏東縣新園鄉,台灣團結聯盟,4,2571,11.73%
屏東縣新園鄉,中國國民黨,5,6156,28.10%
屏東縣新園鄉,新黨,6,59,0.26%
屏東縣新園鄉,健保免費連線,7,233,1.06%
屏東縣新園鄉,綠黨,8,183,0.83%
屏東縣新園鄉,親民黨,9,520,2.37%
屏東縣新園鄉,中華民國臺灣基本法連線,10,37,0.16%
屏東縣新園鄉,台灣主義黨,11,83,0.37%
屏東縣崁頂鄉,台灣國民會議,1,78,0.91%
屏東縣崁頂鄉,人民最大黨,2,85,0.99%
屏東縣崁頂鄉,民主進步黨,3,4239,49.45%
屏東縣崁頂鄉,台灣團結聯盟,4,988,11.52%
屏東縣崁頂鄉,中國國民黨,5,2731,31.86%
屏東縣崁頂鄉,新黨,6,23,0.26%
屏東縣崁頂鄉,健保免費連線,7,93,1.08%
屏東縣崁頂鄉,綠黨,8,86,1.00%
屏東縣崁頂鄉,親民黨,9,198,2.31%
屏東縣崁頂鄉,中華民國臺灣基本法連線,10,21,0.24%
屏東縣崁頂鄉,台灣主義黨,11,29,0.33%
屏東縣南州鄉,台灣國民會議,1,76,1.10%
屏東縣南州鄉,人民最大黨,2,61,0.89%
屏東縣南州鄉,民主進步黨,3,3372,49.24%
屏東縣南州鄉,台灣團結聯盟,4,708,10.34%
屏東縣南州鄉,中國國民黨,5,2298,33.56%
屏東縣南州鄉,新黨,6,17,0.24%
屏東縣南州鄉,健保免費連線,7,52,0.75%
屏東縣南州鄉,綠黨,8,68,0.99%
屏東縣南州鄉,親民黨,9,163,2.38%
屏東縣南州鄉,中華民國臺灣基本法連線,10,10,0.14%
屏東縣南州鄉,台灣主義黨,11,22,0.32%
屏東縣新埤鄉,台灣國民會議,1,88,1.42%
屏東縣新埤鄉,人民最大黨,2,74,1.19%
屏東縣新埤鄉,民主進步黨,3,2879,46.62%
屏東縣新埤鄉,台灣團結聯盟,4,517,8.37%
屏東縣新埤鄉,中國國民黨,5,2270,36.76%
屏東縣新埤鄉,新黨,6,23,0.37%
屏東縣新埤鄉,健保免費連線,7,58,0.93%
屏東縣新埤鄉,綠黨,8,47,0.76%
屏東縣新埤鄉,親民黨,9,183,2.96%
屏東縣新埤鄉,中華民國臺灣基本法連線,10,13,0.21%
屏東縣新埤鄉,台灣主義黨,11,23,0.37%
屏東縣來義鄉,台灣國民會議,1,26,0.67%
屏東縣來義鄉,人民最大黨,2,48,1.24%
屏東縣來義鄉,民主進步黨,3,191,4.94%
屏東縣來義鄉,台灣團結聯盟,4,55,1.42%
屏東縣來義鄉,中國國民黨,5,3294,85.35%
屏東縣來義鄉,新黨,6,32,0.82%
屏東縣來義鄉,健保免費連線,7,26,0.67%
屏東縣來義鄉,綠黨,8,30,0.77%
屏東縣來義鄉,親民黨,9,149,3.86%
屏東縣來義鄉,中華民國臺灣基本法連線,10,2,0.05%
屏東縣來義鄉,台灣主義黨,11,6,0.15%
屏東縣東港鎮,台灣國民會議,1,225,0.84%
屏東縣東港鎮,人民最大黨,2,184,0.68%
屏東縣東港鎮,民主進步黨,3,12474,46.58%
屏東縣東港鎮,台灣團結聯盟,4,3442,12.85%
屏東縣東港鎮,中國國民黨,5,8978,33.52%
屏東縣東港鎮,新黨,6,80,0.29%
屏東縣東港鎮,健保免費連線,7,256,0.95%
屏東縣東港鎮,綠黨,8,262,0.97%
屏東縣東港鎮,親民黨,9,783,2.92%
屏東縣東港鎮,中華民國臺灣基本法連線,10,29,0.10%
屏東縣東港鎮,台灣主義黨,11,66,0.24%
屏東縣林邊鄉,台灣國民會議,1,89,0.75%
屏東縣林邊鄉,人民最大黨,2,92,0.77%
屏東縣林邊鄉,民主進步黨,3,5803,49.13%
屏東縣林邊鄉,台灣團結聯盟,4,1360,11.51%
屏東縣林邊鄉,中國國民黨,5,3898,33.00%
屏東縣林邊鄉,新黨,6,27,0.22%
屏東縣林邊鄉,健保免費連線,7,128,1.08%
屏東縣林邊鄉,綠黨,8,94,0.79%
屏東縣林邊鄉,親民黨,9,266,2.25%
屏東縣林邊鄉,中華民國臺灣基本法連線,10,18,0.15%
屏東縣林邊鄉,台灣主義黨,11,36,0.30%
屏東縣佳冬鄉,台灣國民會議,1,124,1.03%
屏東縣佳冬鄉,人民最大黨,2,91,0.75%
屏東縣佳冬鄉,民主進步黨,3,6023,50.05%
屏東縣佳冬鄉,台灣團結聯盟,4,1439,11.95%
屏東縣佳冬鄉,中國國民黨,5,3776,31.38%
屏東縣佳冬鄉,新黨,6,32,0.26%
屏東縣佳冬鄉,健保免費連線,7,110,0.91%
屏東縣佳冬鄉,綠黨,8,99,0.82%
屏東縣佳冬鄉,親民黨,9,289,2.40%
屏東縣佳冬鄉,中華民國臺灣基本法連線,10,19,0.15%
屏東縣佳冬鄉,台灣主義黨,11,31,0.25%
屏東縣枋寮鄉,台灣國民會議,1,144,0.98%
屏東縣枋寮鄉,人民最大黨,2,152,1.03%
屏東縣枋寮鄉,民主進步黨,3,6700,45.67%
屏東縣枋寮鄉,台灣團結聯盟,4,1615,11.01%
屏東縣枋寮鄉,中國國民黨,5,5355,36.50%
屏東縣枋寮鄉,新黨,6,51,0.34%
屏東縣枋寮鄉,健保免費連線,7,116,0.79%
屏東縣枋寮鄉,綠黨,8,101,0.68%
屏東縣枋寮鄉,親民黨,9,387,2.63%
屏東縣枋寮鄉,中華民國臺灣基本法連線,10,18,0.12%
屏東縣枋寮鄉,台灣主義黨,11,29,0.19%
屏東縣春日鄉,台灣國民會議,1,23,1.00%
屏東縣春日鄉,人民最大黨,2,48,2.09%
屏東縣春日鄉,民主進步黨,3,142,6.20%
屏東縣春日鄉,台灣團結聯盟,4,18,0.78%
屏東縣春日鄉,中國國民黨,5,1901,83.04%
屏東縣春日鄉,新黨,6,27,1.17%
屏東縣春日鄉,健保免費連線,7,14,0.61%
屏東縣春日鄉,綠黨,8,29,1.26%
屏東縣春日鄉,親民黨,9,77,3.36%
屏東縣春日鄉,中華民國臺灣基本法連線,10,4,0.17%
屏東縣春日鄉,台灣主義黨,11,6,0.26%
屏東縣枋山鄉,台灣國民會議,1,40,1.23%
屏東縣枋山鄉,人民最大黨,2,22,0.68%
屏東縣枋山鄉,民主進步黨,3,1641,50.75%
屏東縣枋山鄉,台灣團結聯盟,4,292,9.03%
屏東縣枋山鄉,中國國民黨,5,1082,33.46%
屏東縣枋山鄉,新黨,6,12,0.37%
屏東縣枋山鄉,健保免費連線,7,26,0.80%
屏東縣枋山鄉,綠黨,8,7,0.21%
屏東縣枋山鄉,親民黨,9,99,3.06%
屏東縣枋山鄉,中華民國臺灣基本法連線,10,3,0.09%
屏東縣枋山鄉,台灣主義黨,11,9,0.27%
屏東縣獅子鄉,台灣國民會議,1,16,0.67%
屏東縣獅子鄉,人民最大黨,2,22,0.93%
屏東縣獅子鄉,民主進步黨,3,208,8.79%
屏東縣獅子鄉,台灣團結聯盟,4,17,0.71%
屏東縣獅子鄉,中國國民黨,5,1907,80.66%
屏東縣獅子鄉,新黨,6,22,0.93%
屏東縣獅子鄉,健保免費連線,7,17,0.71%
屏東縣獅子鄉,綠黨,8,15,0.63%
屏東縣獅子鄉,親民黨,9,128,5.41%
屏東縣獅子鄉,中華民國臺灣基本法連線,10,8,0.33%
屏東縣獅子鄉,台灣主義黨,11,4,0.16%
屏東縣牡丹鄉,台灣國民會議,1,24,1.07%
屏東縣牡丹鄉,人民最大黨,2,28,1.24%
屏東縣牡丹鄉,民主進步黨,3,247,11.01%
屏東縣牡丹鄉,台灣團結聯盟,4,32,1.42%
屏東縣牡丹鄉,中國國民黨,5,1623,72.39%
屏東縣牡丹鄉,新黨,6,38,1.69%
屏東縣牡丹鄉,健保免費連線,7,19,0.84%
屏東縣牡丹鄉,綠黨,8,55,2.45%
屏東縣牡丹鄉,親民黨,9,163,7.27%
屏東縣牡丹鄉,中華民國臺灣基本法連線,10,6,0.26%
屏東縣牡丹鄉,台灣主義黨,11,7,0.31%
屏東縣車城鄉,台灣國民會議,1,59,1.24%
屏東縣車城鄉,人民最大黨,2,55,1.15%
屏東縣車城鄉,民主進步黨,3,2344,49.26%
屏東縣車城鄉,台灣團結聯盟,4,489,10.27%
屏東縣車城鄉,中國國民黨,5,1540,32.36%
屏東縣車城鄉,新黨,6,15,0.31%
屏東縣車城鄉,健保免費連線,7,47,0.98%
屏東縣車城鄉,綠黨,8,36,0.75%
屏東縣車城鄉,親民黨,9,152,3.19%
屏東縣車城鄉,中華民國臺灣基本法連線,10,8,0.16%
屏東縣車城鄉,台灣主義黨,11,13,0.27%
屏東縣滿州鄉,台灣國民會議,1,60,1.54%
屏東縣滿州鄉,人民最大黨,2,57,1.46%
屏東縣滿州鄉,民主進步黨,3,1680,43.12%
屏東縣滿州鄉,台灣團結聯盟,4,335,8.59%
屏東縣滿州鄉,中國國民黨,5,1497,38.42%
屏東縣滿州鄉,新黨,6,23,0.59%
屏東縣滿州鄉,健保免費連線,7,43,1.10%
屏東縣滿州鄉,綠黨,8,22,0.56%
屏東縣滿州鄉,親民黨,9,148,3.79%
屏東縣滿州鄉,中華民國臺灣基本法連線,10,16,0.41%
屏東縣滿州鄉,台灣主義黨,11,15,0.38%
屏東縣恆春鎮,台灣國民會議,1,208,1.42%
屏東縣恆春鎮,人民最大黨,2,183,1.25%
屏東縣恆春鎮,民主進步黨,3,6288,43.03%
屏東縣恆春鎮,台灣團結聯盟,4,993,6.79%
屏東縣恆春鎮,中國國民黨,5,5991,40.99%
屏東縣恆春鎮,新黨,6,68,0.46%
屏東縣恆春鎮,健保免費連線,7,158,1.08%
屏東縣恆春鎮,綠黨,8,121,0.82%
屏東縣恆春鎮,親民黨,9,533,3.64%
屏東縣恆春鎮,中華民國臺灣基本法連線,10,23,0.15%
屏東縣恆春鎮,台灣主義黨,11,47,0.32%
屏東縣琉球鄉,台灣國民會議,1,46,0.94%
屏東縣琉球鄉,人民最大黨,2,57,1.16%
屏東縣琉球鄉,民主進步黨,3,1612,32.98%
屏東縣琉球鄉,台灣團結聯盟,4,272,5.56%
屏東縣琉球鄉,中國國民黨,5,2600,53.20%
屏東縣琉球鄉,新黨,6,17,0.34%
屏東縣琉球鄉,健保免費連線,7,36,0.73%
屏東縣琉球鄉,綠黨,8,37,0.75%
屏東縣琉球鄉,親民黨,9,190,3.88%
屏東縣琉球鄉,中華民國臺灣基本法連線,10,6,0.12%
屏東縣琉球鄉,台灣主義黨,11,14,0.28%
臺東縣臺東市,台灣國民會議,1,371,0.69%
臺東縣臺東市,人民最大黨,2,376,0.70%
臺東縣臺東市,民主進步黨,3,14262,26.69%
臺東縣臺東市,台灣團結聯盟,4,2945,5.51%
臺東縣臺東市,中國國民黨,5,30260,56.63%
臺東縣臺東市,新黨,6,482,0.90%
臺東縣臺東市,健保免費連線,7,636,1.19%
臺東縣臺東市,綠黨,8,860,1.60%
臺東縣臺東市,親民黨,9,3041,5.69%
臺東縣臺東市,中華民國臺灣基本法連線,10,67,0.12%
臺東縣臺東市,台灣主義黨,11,134,0.25%
臺東縣成功鎮,台灣國民會議,1,66,1.00%
臺東縣成功鎮,人民最大黨,2,86,1.30%
臺東縣成功鎮,民主進步黨,3,1186,17.97%
臺東縣成功鎮,台灣團結聯盟,4,224,3.39%
臺東縣成功鎮,中國國民黨,5,4422,67.01%
臺東縣成功鎮,新黨,6,54,0.81%
臺東縣成功鎮,健保免費連線,7,75,1.13%
臺東縣成功鎮,綠黨,8,51,0.77%
臺東縣成功鎮,親民黨,9,385,5.83%
臺東縣成功鎮,中華民國臺灣基本法連線,10,9,0.13%
臺東縣成功鎮,台灣主義黨,11,41,0.62%
臺東縣關山鎮,台灣國民會議,1,30,0.68%
臺東縣關山鎮,人民最大黨,2,51,1.17%
臺東縣關山鎮,民主進步黨,3,980,22.50%
臺東縣關山鎮,台灣團結聯盟,4,217,4.98%
臺東縣關山鎮,中國國民黨,5,2661,61.10%
臺東縣關山鎮,新黨,6,32,0.73%
臺東縣關山鎮,健保免費連線,7,42,0.96%
臺東縣關山鎮,綠黨,8,62,1.42%
臺東縣關山鎮,親民黨,9,243,5.57%
臺東縣關山鎮,中華民國臺灣基本法連線,10,16,0.36%
臺東縣關山鎮,台灣主義黨,11,21,0.48%
臺東縣卑南鄉,台灣國民會議,1,99,1.11%
臺東縣卑南鄉,人民最大黨,2,92,1.03%
臺東縣卑南鄉,民主進步黨,3,2530,28.55%
臺東縣卑南鄉,台灣團結聯盟,4,450,5.07%
臺東縣卑南鄉,中國國民黨,5,4831,54.51%
臺東縣卑南鄉,新黨,6,87,0.98%
臺東縣卑南鄉,健保免費連線,7,119,1.34%
臺東縣卑南鄉,綠黨,8,118,1.33%
臺東縣卑南鄉,親民黨,9,475,5.36%
臺東縣卑南鄉,中華民國臺灣基本法連線,10,22,0.24%
臺東縣卑南鄉,台灣主義黨,11,38,0.42%
臺東縣鹿野鄉,台灣國民會議,1,48,1.21%
臺東縣鹿野鄉,人民最大黨,2,56,1.41%
臺東縣鹿野鄉,民主進步黨,3,1152,29.06%
臺東縣鹿野鄉,台灣團結聯盟,4,233,5.87%
臺東縣鹿野鄉,中國國民黨,5,2134,53.83%
臺東縣鹿野鄉,新黨,6,36,0.90%
臺東縣鹿野鄉,健保免費連線,7,47,1.18%
臺東縣鹿野鄉,綠黨,8,61,1.53%
臺東縣鹿野鄉,親民黨,9,176,4.43%
臺東縣鹿野鄉,中華民國臺灣基本法連線,10,6,0.15%
臺東縣鹿野鄉,台灣主義黨,11,15,0.37%
臺東縣池上鄉,台灣國民會議,1,47,1.17%
臺東縣池上鄉,人民最大黨,2,49,1.22%
臺東縣池上鄉,民主進步黨,3,1109,27.68%
臺東縣池上鄉,台灣團結聯盟,4,213,5.31%
臺東縣池上鄉,中國國民黨,5,2271,56.68%
臺東縣池上鄉,新黨,6,36,0.89%
臺東縣池上鄉,健保免費連線,7,39,0.97%
臺東縣池上鄉,綠黨,8,43,1.07%
臺東縣池上鄉,親民黨,9,172,4.29%
臺東縣池上鄉,中華民國臺灣基本法連線,10,12,0.29%
臺東縣池上鄉,台灣主義黨,11,15,0.37%
臺東縣東河鄉,台灣國民會議,1,48,1.18%
臺東縣東河鄉,人民最大黨,2,55,1.35%
臺東縣東河鄉,民主進步黨,3,905,22.30%
臺東縣東河鄉,台灣團結聯盟,4,154,3.79%
臺東縣東河鄉,中國國民黨,5,2530,62.34%
臺東縣東河鄉,新黨,6,46,1.13%
臺東縣東河鄉,健保免費連線,7,36,0.88%
臺東縣東河鄉,綠黨,8,64,1.57%
臺東縣東河鄉,親民黨,9,200,4.92%
臺東縣東河鄉,中華民國臺灣基本法連線,10,11,0.27%
臺東縣東河鄉,台灣主義黨,11,9,0.22%
臺東縣長濱鄉,台灣國民會議,1,42,1.31%
臺東縣長濱鄉,人民最大黨,2,54,1.69%
臺東縣長濱鄉,民主進步黨,3,601,18.86%
臺東縣長濱鄉,台灣團結聯盟,4,115,3.61%
臺東縣長濱鄉,中國國民黨,5,2125,66.71%
臺東縣長濱鄉,新黨,6,23,0.72%
臺東縣長濱鄉,健保免費連線,7,19,0.59%
臺東縣長濱鄉,綠黨,8,43,1.35%
臺東縣長濱鄉,親民黨,9,124,3.89%
臺東縣長濱鄉,中華民國臺灣基本法連線,10,8,0.25%
臺東縣長濱鄉,台灣主義黨,11,31,0.97%
臺東縣太麻里鄉,台灣國民會議,1,68,1.18%
臺東縣太麻里鄉,人民最大黨,2,53,0.92%
