area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,election_id
宜蘭縣礁溪鄉第04選舉區,1,張景程,無黨籍及未經政黨推薦,m,0580315,53,臺灣省,高中(職)以下,Y,Y,1384,620536bf-a1a8-4f2c-8c84-1619acb5b862
宜蘭縣礁溪鄉第04選舉區,2,莊漢銘,中國國民黨,m,0580617,53,臺灣省,碩士,Y,Y,1566,620536bf-a1a8-4f2c-8c84-1619acb5b862
宜蘭縣礁溪鄉第04選舉區,3,黃曜維,無黨籍及未經政黨推薦,m,0651111,45,臺灣省,高中(職),N,Y,2165,620536bf-a1a8-4f2c-8c84-1619acb5b862
宜蘭縣礁溪鄉第04選舉區,4,李竹村,無黨籍及未經政黨推薦,m,0400905,71,臺灣省,高中(職)以下,Y,N,1027,620536bf-a1a8-4f2c-8c84-1619acb5b862
宜蘭縣壯圍鄉第01選舉區,1,楊宜樺,無黨籍及未經政黨推薦,m,0691210,41,臺灣省,專科,Y,Y,743,620536c0-f974-4999-8d60-1619acb5b862
宜蘭縣壯圍鄉第01選舉區,2,潘文益,無黨籍及未經政黨推薦,m,0530328,58,臺灣省,專科,Y,Y,863,620536c0-f974-4999-8d60-1619acb5b862
宜蘭縣壯圍鄉第01選舉區,3,林淑蓉,無黨籍及未經政黨推薦,f,0490927,62,臺灣省,高中(職),N,Y,610,620536c0-f974-4999-8d60-1619acb5b862
宜蘭縣壯圍鄉第01選舉區,4,劉寶貴,無黨籍及未經政黨推薦,f,0440809,67,臺灣省,高中(職)以下,N,N,424,620536c0-f974-4999-8d60-1619acb5b862
宜蘭縣壯圍鄉第01選舉區,5,陳木坤,無黨籍及未經政黨推薦,m,0461023,65,臺灣省,高中(職)以下,Y,Y,1044,620536c0-f974-4999-8d60-1619acb5b862
宜蘭縣壯圍鄉第01選舉區,6,吳麗霞,無黨籍及未經政黨推薦,f,0530317,58,臺灣省,高中(職),N,N,329,620536c0-f974-4999-8d60-1619acb5b862
宜蘭縣壯圍鄉第02選舉區,1,張賜雄,無黨籍及未經政黨推薦,m,0600705,51,臺灣省,高中(職)以下,N,Y,1043,620536c1-ae3c-49ee-9e0a-1619acb5b862
宜蘭縣壯圍鄉第02選舉區,2,林榮華,無黨籍及未經政黨推薦,m,0410220,70,臺灣省,高中(職)以下,Y,N,806,620536c1-ae3c-49ee-9e0a-1619acb5b862
宜蘭縣壯圍鄉第02選舉區,3,林萬固,無黨籍及未經政黨推薦,m,0471215,63,臺灣省,高中(職)以下,Y,N,696,620536c1-ae3c-49ee-9e0a-1619acb5b862
宜蘭縣壯圍鄉第02選舉區,4,周永和,無黨籍及未經政黨推薦,m,0530616,58,臺灣省,高中(職)以下,N,Y,897,620536c1-ae3c-49ee-9e0a-1619acb5b862
宜蘭縣壯圍鄉第03選舉區,1,林進凱,無黨籍及未經政黨推薦,m,0560420,55,臺灣省,高中(職)以下,Y,Y,906,620536c2-bdc0-4511-b6f5-1619acb5b862
宜蘭縣壯圍鄉第03選舉區,2,詹旺彬,無黨籍及未經政黨推薦,m,0550220,56,臺灣省,專科,Y,Y,1046,620536c2-bdc0-4511-b6f5-1619acb5b862
宜蘭縣壯圍鄉第04選舉區,1,吳旺水,無黨籍及未經政黨推薦,m,0351102,75,臺灣省,高中(職)以下,Y,Y,1141,620536c2-c988-4d6e-8221-1619acb5b862
宜蘭縣壯圍鄉第04選舉區,2,林國棟,無黨籍及未經政黨推薦,m,0551203,55,臺灣省,專科,N,N,944,620536c2-c988-4d6e-8221-1619acb5b862
宜蘭縣壯圍鄉第04選舉區,3,林听洲,無黨籍及未經政黨推薦,m,0420825,69,臺灣省,高中(職),Y,Y,1223,620536c2-c988-4d6e-8221-1619acb5b862
宜蘭縣壯圍鄉第04選舉區,4,林文達,無黨籍及未經政黨推薦,m,0570210,54,臺灣省,高中(職),Y,Y,986,620536c2-c988-4d6e-8221-1619acb5b862
宜蘭縣員山鄉第01選舉區,1,楊金旺,無黨籍及未經政黨推薦,m,0491207,61,臺灣省,專科,N,Y,1369,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第01選舉區,2,李光平,無黨籍及未經政黨推薦,m,0570326,54,臺灣省,大學,N,N,401,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第01選舉區,3,陳俊,中國國民黨,m,0390828,72,臺灣省,高中(職)以下,Y,Y,885,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第01選舉區,4,游森凱,民主進步黨,m,0580128,53,臺灣省,高中(職),N,N,667,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第01選舉區,5,宋弘彬,民主進步黨,m,0601215,50,臺灣省,大學,N,Y,1013,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第01選舉區,6,游寶玉,無黨籍及未經政黨推薦,f,0430115,68,臺灣省,高中(職),Y,N,552,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第01選舉區,7,鄭春美,無黨籍及未經政黨推薦,f,0540928,57,臺灣省,高中(職),Y,Y,963,620536c4-ab9c-4920-8b3d-1619acb5b862
宜蘭縣員山鄉第02選舉區,1,張基煌,無黨籍及未經政黨推薦,m,0440930,67,臺灣省,高中(職)以下,Y,Y,965,620536c5-452c-49c0-ad54-1619acb5b862
宜蘭縣員山鄉第02選舉區,2,高明芳,無黨籍及未經政黨推薦,m,0581109,52,臺灣省,高中(職),N,Y,1037,620536c5-452c-49c0-ad54-1619acb5b862
宜蘭縣員山鄉第02選舉區,3,謝萬得,無黨籍及未經政黨推薦,m,0480404,63,臺灣省,高中(職),Y,N,915,620536c5-452c-49c0-ad54-1619acb5b862
宜蘭縣員山鄉第02選舉區,4,曾繁文,無黨籍及未經政黨推薦,m,0441218,66,臺灣省,高中(職),N,Y,1122,620536c5-452c-49c0-ad54-1619acb5b862
宜蘭縣員山鄉第03選舉區,1,許芳明,民主進步黨,m,0500425,61,臺灣省,專科,Y,Y,1568,620536c6-859c-4a50-9584-1619acb5b862
宜蘭縣員山鄉第03選舉區,2,林子凱,無黨籍及未經政黨推薦,m,0710912,40,臺灣省,高中(職)以下,Y,Y,1524,620536c6-859c-4a50-9584-1619acb5b862
宜蘭縣員山鄉第03選舉區,3,李文熙,無黨籍及未經政黨推薦,m,0351130,75,臺灣省,高中(職),Y,Y,945,620536c6-859c-4a50-9584-1619acb5b862
宜蘭縣員山鄉第04選舉區,1,李筱婷,民主進步黨,f,0720901,39,臺灣省,碩士,N,Y,1744,620536c7-9900-4e3e-8788-1619acb5b862
宜蘭縣員山鄉第04選舉區,2,江益杉,無黨籍及未經政黨推薦,m,0540226,57,臺灣省,專科,Y,N,942,620536c7-9900-4e3e-8788-1619acb5b862
宜蘭縣冬山鄉第01選舉區,1,黃萬金,無黨籍及未經政黨推薦,m,0441125,66,臺灣省,高中(職)以下,N,N,1636,620536c9-3f10-4e59-a575-1619acb5b862
宜蘭縣冬山鄉第01選舉區,2,陳明煌,無黨籍及未經政黨推薦,m,0580524,53,臺灣省,高中(職),N,N,486,620536c9-3f10-4e59-a575-1619acb5b862
宜蘭縣冬山鄉第01選舉區,3,游閔吉,民主進步黨,m,0730314,38,臺灣省,大學,Y,Y,1811,620536c9-3f10-4e59-a575-1619acb5b862
宜蘭縣冬山鄉第01選舉區,4,黃強呈,民主進步黨,m,0441101,66,臺灣省,大學,Y,Y,1998,620536c9-3f10-4e59-a575-1619acb5b862
宜蘭縣冬山鄉第01選舉區,5,李蕣利,中國國民黨,m,0670123,44,臺灣省,大學,Y,Y,1857,620536c9-3f10-4e59-a575-1619acb5b862
宜蘭縣冬山鄉第02選舉區,1,李正煌,民主進步黨,m,0410412,70,臺灣省,高中(職)以下,Y,N,1058,620536ca-2b08-4a6c-8eb7-1619acb5b862
宜蘭縣冬山鄉第02選舉區,2,林清德,無黨籍及未經政黨推薦,m,0550911,56,臺灣省,高中(職)以下,N,Y,1714,620536ca-2b08-4a6c-8eb7-1619acb5b862
宜蘭縣冬山鄉第02選舉區,3,江益源,無黨籍及未經政黨推薦,m,0370120,74,臺灣省,高中(職)以下,Y,Y,1498,620536ca-2b08-4a6c-8eb7-1619acb5b862
宜蘭縣冬山鄉第02選舉區,4,楊弘委,中國國民黨,m,0650203,46,臺灣省,專科,Y,Y,1669,620536ca-2b08-4a6c-8eb7-1619acb5b862
宜蘭縣冬山鄉第02選舉區,5,張國偉,無黨籍及未經政黨推薦,m,0641030,47,臺灣省,專科,N,N,1231,620536ca-2b08-4a6c-8eb7-1619acb5b862
宜蘭縣冬山鄉第03選舉區,1,李木田,無黨籍及未經政黨推薦,m,0460116,65,臺灣省,大學,Y,Y,2288,620536c8-9974-46fd-b6b4-1619acb5b862
宜蘭縣冬山鄉第03選舉區,2,吳建文,無黨籍及未經政黨推薦,m,0750910,36,臺灣省,高中(職)以下,N,N,1289,620536c8-9974-46fd-b6b4-1619acb5b862
宜蘭縣冬山鄉第03選舉區,3,林松根,無黨籍及未經政黨推薦,m,0471024,64,臺灣省,專科,N,Y,1807,620536c8-9974-46fd-b6b4-1619acb5b862
宜蘭縣冬山鄉第04選舉區,1,陳鏗芳,民主進步黨,m,0550401,56,臺灣省,碩士,Y,Y,1364,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣冬山鄉第04選舉區,2,陳慧珠,民主進步黨,f,0490208,62,臺灣省,專科,N,N,560,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣冬山鄉第04選舉區,3,蔡東海,無黨籍及未經政黨推薦,m,0551001,56,臺灣省,碩士,Y,Y,1017,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣冬山鄉第04選舉區,4,游浩詮,中國國民黨,m,0720514,39,臺灣省,碩士,N,Y,1548,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣冬山鄉第04選舉區,5,江松茂,無黨籍及未經政黨推薦,m,0450126,66,臺灣省,高中(職)以下,Y,N,453,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣冬山鄉第04選舉區,6,游宜恆,民主進步黨,m,0780617,33,臺灣省,大學,N,N,396,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣冬山鄉第04選舉區,7,陳麗娟,無黨籍及未經政黨推薦,f,0520813,59,臺灣省,高中(職),N,N,789,620536cc-06ec-4815-a141-1619acb5b862
宜蘭縣五結鄉第01選舉區,1,林文彬,無黨籍及未經政黨推薦,m,0470829,64,臺灣省,大學,N,N,652,620536cd-8670-435c-b022-1619acb5b862
宜蘭縣五結鄉第01選舉區,2,鄒春龍,無黨籍及未經政黨推薦,m,0410229,70,臺灣省,專科,Y,N,834,620536cd-8670-435c-b022-1619acb5b862
宜蘭縣五結鄉第01選舉區,3,陳長義,無黨籍及未經政黨推薦,m,0520119,59,臺灣省,高中(職),N,Y,1507,620536cd-8670-435c-b022-1619acb5b862
宜蘭縣五結鄉第01選舉區,4,羅淑惠,無黨籍及未經政黨推薦,f,0580224,53,臺中市,大學,Y,Y,925,620536cd-8670-435c-b022-1619acb5b862
宜蘭縣五結鄉第02選舉區,1,簡宏奇,無黨籍及未經政黨推薦,m,0431218,67,臺灣省,高中(職),N,N,307,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第02選舉區,2,林證梧,無黨籍及未經政黨推薦,m,0611016,50,臺灣省,高中(職)以下,N,Y,965,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第02選舉區,3,陳松煜,無黨籍及未經政黨推薦,m,0411029,70,臺灣省,高中(職),N,N,255,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第02選舉區,4,張馥蘭,無黨籍及未經政黨推薦,f,0630326,48,臺灣省,高中(職),N,N,384,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第02選舉區,5,簡石木,無黨籍及未經政黨推薦,m,0290524,82,臺灣省,高中(職)以下,Y,N,222,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第02選舉區,6,廖啟賢,民主進步黨,m,0480531,63,臺灣省,高中(職)以下,Y,Y,801,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第02選舉區,7,吳武洲,無黨籍及未經政黨推薦,m,0540828,57,臺灣省,碩士,N,N,195,620536ce-23f8-4363-a8e3-1619acb5b862
宜蘭縣五結鄉第03選舉區,1,陳啟生,無黨籍及未經政黨推薦,m,0590915,52,臺灣省,專科,N,N,720,620536cf-cf24-48cd-8167-1619acb5b862
宜蘭縣五結鄉第03選舉區,2,陳林煌,無黨籍及未經政黨推薦,m,0520920,59,臺灣省,高中(職)以下,Y,Y,1100,620536cf-cf24-48cd-8167-1619acb5b862
宜蘭縣五結鄉第03選舉區,3,林益風,無黨籍及未經政黨推薦,m,0551227,55,臺灣省,高中(職)以下,Y,Y,1505,620536cf-cf24-48cd-8167-1619acb5b862
宜蘭縣五結鄉第03選舉區,4,陳錦池,無黨籍及未經政黨推薦,m,0500831,61,臺灣省,高中(職)以下,Y,Y,1507,620536cf-cf24-48cd-8167-1619acb5b862
宜蘭縣五結鄉第04選舉區,1,吳明吉,無黨籍及未經政黨推薦,m,0511107,59,臺灣省,高中(職),Y,Y,1321,620536cf-e1d0-447a-91a1-1619acb5b862
宜蘭縣五結鄉第04選舉區,2,黃子堯,無黨籍及未經政黨推薦,m,0770625,34,臺灣省,碩士,Y,Y,2137,620536cf-e1d0-447a-91a1-1619acb5b862
宜蘭縣五結鄉第04選舉區,3,楊正彬,無黨籍及未經政黨推薦,m,0570114,54,臺灣省,高中(職),N,N,317,620536cf-e1d0-447a-91a1-1619acb5b862
宜蘭縣五結鄉第05選舉區,1,陳美華,民主進步黨,f,0470426,64,臺灣省,專科,Y,N,903,620536d0-5158-42e8-aa11-1619acb5b862
宜蘭縣五結鄉第05選舉區,2,賴振益,無黨籍及未經政黨推薦,m,0590210,52,臺灣省,專科,N,N,725,620536d0-5158-42e8-aa11-1619acb5b862
宜蘭縣五結鄉第05選舉區,3,何春金,無黨籍及未經政黨推薦,m,0470116,64,臺灣省,高中(職)以下,N,Y,1018,620536d0-5158-42e8-aa11-1619acb5b862
宜蘭縣五結鄉第05選舉區,4,林俊豪,無黨籍及未經政黨推薦,m,0671116,43,臺北市,高中(職)以下,N,N,582,620536d0-5158-42e8-aa11-1619acb5b862
宜蘭縣五結鄉第05選舉區,5,張亮軒,民主進步黨,m,0650715,46,臺灣省,專科,N,Y,1266,620536d0-5158-42e8-aa11-1619acb5b862
宜蘭縣三星鄉第01選舉區,1,吳真道,無黨籍及未經政黨推薦,m,0550220,56,臺灣省,專科,N,N,457,620536d2-ffd4-4549-b185-1619acb5b862
宜蘭縣三星鄉第01選舉區,2,温慶華,無黨籍及未經政黨推薦,m,0490413,62,臺灣省,專科,Y,Y,811,620536d2-ffd4-4549-b185-1619acb5b862
宜蘭縣三星鄉第01選舉區,3,劉明全,無黨籍及未經政黨推薦,m,0520806,59,臺灣省,高中(職),N,N,147,620536d2-ffd4-4549-b185-1619acb5b862
宜蘭縣三星鄉第01選舉區,4,謝正統,無黨籍及未經政黨推薦,m,0410404,70,臺灣省,高中(職)以下,N,Y,677,620536d2-ffd4-4549-b185-1619acb5b862
宜蘭縣三星鄉第01選舉區,5,宋毅祥,中國國民黨,m,0520408,59,臺灣省,專科,Y,N,639,620536d2-ffd4-4549-b185-1619acb5b862
宜蘭縣三星鄉第02選舉區,1,張榮華,中國國民黨,m,0461115,64,臺灣省,高中(職),Y,Y,660,620536d2-2430-4ee6-8e21-1619acb5b862
宜蘭縣三星鄉第02選舉區,2,陳文發,無黨籍及未經政黨推薦,m,0461018,65,臺灣省,高中(職)以下,N,N,424,620536d2-2430-4ee6-8e21-1619acb5b862
宜蘭縣三星鄉第02選舉區,3,吳承修,無黨籍及未經政黨推薦,m,0570828,54,臺灣省,高中(職),Y,Y,702,620536d2-2430-4ee6-8e21-1619acb5b862
宜蘭縣三星鄉第02選舉區,4,宋狄澔,中國國民黨,m,0870122,24,臺灣省,大學,N,N,516,620536d2-2430-4ee6-8e21-1619acb5b862
宜蘭縣三星鄉第03選舉區,1,蘇東啓,無黨籍及未經政黨推薦,m,0551210,55,臺灣省,碩士,Y,N,705,620536d3-ded4-42f0-a21e-1619acb5b862
宜蘭縣三星鄉第03選舉區,2,雷慧玲,無黨籍及未經政黨推薦,f,0690422,42,臺灣省,高中(職),N,N,519,620536d3-ded4-42f0-a21e-1619acb5b862
宜蘭縣三星鄉第03選舉區,3,曾茂照,無黨籍及未經政黨推薦,m,0530218,58,臺灣省,大學,Y,Y,817,620536d3-ded4-42f0-a21e-1619acb5b862
宜蘭縣三星鄉第03選舉區,4,游織嫙,無黨籍及未經政黨推薦,f,0860302,25,臺灣省,大學,N,N,235,620536d3-ded4-42f0-a21e-1619acb5b862
宜蘭縣三星鄉第03選舉區,5,葉金安,民主進步黨,m,0510526,60,臺灣省,專科,N,Y,969,620536d3-ded4-42f0-a21e-1619acb5b862
宜蘭縣三星鄉第03選舉區,6,范期勛,無黨籍及未經政黨推薦,m,0501120,60,臺灣省,高中(職)以下,Y,Y,728,620536d3-ded4-42f0-a21e-1619acb5b862
宜蘭縣三星鄉第04選舉區,1,陳春基,無黨籍及未經政黨推薦,m,0461117,64,臺灣省,高中(職)以下,N,Y,772,620536d4-001c-47f5-8480-1619acb5b862
宜蘭縣三星鄉第04選舉區,2,陳世玉,無黨籍及未經政黨推薦,f,0540122,57,臺灣省,碩士,Y,Y,865,620536d4-001c-47f5-8480-1619acb5b862
宜蘭縣三星鄉第04選舉區,3,秦慧玲,無黨籍及未經政黨推薦,f,0421020,69,臺灣省,高中(職),Y,Y,878,620536d4-001c-47f5-8480-1619acb5b862
宜蘭縣三星鄉第04選舉區,4,陳健龍,無黨籍及未經政黨推薦,m,0690329,42,臺灣省,高中(職)以下,Y,N,769,620536d4-001c-47f5-8480-1619acb5b862
宜蘭縣大同鄉第01選舉區,1,林志維,無黨籍及未經政黨推薦,m,0660903,45,臺灣省,高中(職)以下,Y,Y,627,620536d5-e134-4e42-89da-1619acb5b862
宜蘭縣大同鄉第02選舉區,1,賴文富,中國國民黨,m,0490501,62,臺灣省,高中(職),Y,Y,470,620536d6-ccec-4e66-bfc3-1619acb5b862
宜蘭縣大同鄉第02選舉區,2,楊金源,中國國民黨,m,0500316,61,臺灣省,高中(職),Y,N,340,620536d6-ccec-4e66-bfc3-1619acb5b862
宜蘭縣大同鄉第02選舉區,3,古清山,中國國民黨,m,0511222,59,臺灣省,專科,N,Y,501,620536d6-ccec-4e66-bfc3-1619acb5b862
宜蘭縣大同鄉第03選舉區,1,簡進,無黨籍及未經政黨推薦,m,0450414,66,臺灣省,高中(職)以下,N,Y,248,620536d6-ac5c-41bf-bd8d-1619acb5b862
宜蘭縣大同鄉第03選舉區,2,鐘進財,中國國民黨,m,0471115,63,臺灣省,專科,Y,N,214,620536d6-ac5c-41bf-bd8d-1619acb5b862
宜蘭縣大同鄉第03選舉區,3,"依基洛．馬紹 YCIRO．MASAW",無黨籍及未經政黨推薦,m,0520802,59,臺灣省,高中(職)以下,N,N,115,620536d6-ac5c-41bf-bd8d-1619acb5b862
宜蘭縣大同鄉第04選舉區,1,潘獎,無黨籍及未經政黨推薦,m,0621101,48,臺灣省,高中(職),N,N,16,620536d7-b74c-4ef3-a479-1619acb5b862
宜蘭縣大同鄉第04選舉區,2,陳忠義,中國國民黨,m,0510825,60,臺灣省,大學,Y,Y,337,620536d7-b74c-4ef3-a479-1619acb5b862
宜蘭縣大同鄉第04選舉區,3,黃金海,無黨籍及未經政黨推薦,m,0561202,54,臺灣省,專科,Y,Y,367,620536d7-b74c-4ef3-a479-1619acb5b862
宜蘭縣大同鄉第04選舉區,4,呂萬福,中國國民黨,m,0540120,57,臺灣省,高中(職)以下,Y,Y,355,620536d7-b74c-4ef3-a479-1619acb5b862
宜蘭縣大同鄉第04選舉區,5,林春雄,無黨籍及未經政黨推薦,m,0450720,66,臺灣省,高中(職)以下,N,N,284,620536d7-b74c-4ef3-a479-1619acb5b862
宜蘭縣南澳鄉第01選舉區,1,豊張遴,無黨籍及未經政黨推薦,m,0510921,60,臺灣省,大學,N,N,82,620536d8-1aa4-47e2-9e54-1619acb5b862
宜蘭縣南澳鄉第01選舉區,2,胡勝己,中國國民黨,m,0550331,56,臺灣省,高中(職),N,Y,271,620536d8-1aa4-47e2-9e54-1619acb5b862
宜蘭縣南澳鄉第01選舉區,3,江茜亞,無黨籍及未經政黨推薦,f,0750208,36,臺灣省,大學,N,Y,261,620536d8-1aa4-47e2-9e54-1619acb5b862
宜蘭縣南澳鄉第01選舉區,4,嵬浪‧斗力Wilang.Toli,無黨籍及未經政黨推薦,m,0710806,40,臺灣省,大學,N,N,42,620536d8-1aa4-47e2-9e54-1619acb5b862
宜蘭縣南澳鄉第01選舉區,5,江添盛,中國國民黨,m,0460301,65,臺灣省,碩士,Y,N,199,620536d8-1aa4-47e2-9e54-1619acb5b862
宜蘭縣南澳鄉第01選舉區,6,李元亮,中國國民黨,m,0471009,64,臺灣省,高中(職),Y,Y,429,620536d8-1aa4-47e2-9e54-1619acb5b862
宜蘭縣南澳鄉第02選舉區,1,林士帆,中國國民黨,m,0660617,45,臺灣省,專科,N,N,301,620536d8-fcdc-4d6b-9575-1619acb5b862
宜蘭縣南澳鄉第02選舉區,2,林德富,中國國民黨,m,0510901,60,臺灣省,高中(職)以下,Y,Y,327,620536d8-fcdc-4d6b-9575-1619acb5b862
宜蘭縣南澳鄉第02選舉區,3,松為山,中國國民黨,m,0461014,65,臺灣省,高中(職)以下,Y,Y,307,620536d8-fcdc-4d6b-9575-1619acb5b862
宜蘭縣南澳鄉第02選舉區,4,雅各‧多力,民主進步黨,m,0460312,65,臺灣省,大學,N,N,57,620536d8-fcdc-4d6b-9575-1619acb5b862
宜蘭縣南澳鄉第03選舉區,1,吳長福,中國國民黨,m,0480408,63,臺灣省,高中(職),Y,N,304,620536d9-a9cc-456d-a7b4-1619acb5b862
宜蘭縣南澳鄉第03選舉區,2,方惠明,中國國民黨,m,0510117,60,臺灣省,專科,N,Y,396,620536d9-a9cc-456d-a7b4-1619acb5b862
宜蘭縣南澳鄉第04選舉區,1,劉燈煌,無黨籍及未經政黨推薦,m,0540930,57,臺灣省,高中(職)以下,Y,Y,290,620536da-7d80-4ce2-af49-1619acb5b862
宜蘭縣南澳鄉第04選舉區,2,廖俊傑,中國國民黨,m,0501122,60,臺灣省,高中(職),N,N,278,620536da-7d80-4ce2-af49-1619acb5b862
新竹縣竹北市第01選舉區,1,范格菱,民主進步黨,f,0831223,27,臺灣省,大學,N,Y,2972,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,2,張美珠,無黨籍及未經政黨推薦,f,0471101,63,臺灣省,碩士,Y,Y,2230,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,3,林祺烜,無黨籍及未經政黨推薦,m,0491220,61,臺灣省,專科,Y,Y,1660,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,4,吳信諭,中國國民黨,m,0750509,36,臺北市,大學,N,N,1082,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,5,林俊智,台灣民眾黨,m,0710914,40,臺灣省,碩士,N,N,1109,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,6,戴佩如,中國國民黨,f,0710920,40,臺灣省,大學,Y,Y,5382,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,7,范佩瑤,無黨籍及未經政黨推薦,f,0700823,41,臺灣省,高中(職),N,N,564,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,8,張志偉,綠黨,m,0730314,38,臺北市,大學,N,N,1063,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,9,彭竣志,無黨籍及未經政黨推薦,m,0750614,36,臺灣省,大學,N,Y,3246,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,10,陳金湟,無黨籍及未經政黨推薦,m,0580515,53,臺灣省,大學,N,N,194,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,11,范光禮,無黨籍及未經政黨推薦,m,0580219,53,臺灣省,專科,N,N,862,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,12,洪瑞瑾,無黨籍及未經政黨推薦,f,0711124,39,臺北市,大學,N,N,988,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,13,賴開隆,中國國民黨,m,0551024,56,臺灣省,碩士,N,N,1398,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,14,陳禹同,無黨籍及未經政黨推薦,m,0750508,36,臺北市,碩士,N,Y,1573,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,15,楊朝凱,無黨籍及未經政黨推薦,m,0680913,43,臺南市,碩士,N,N,455,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,16,陳秀玲,無黨籍及未經政黨推薦,f,0660417,45,臺中市,大學,Y,Y,1704,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,17,林維洲,中國國民黨,m,0490410,62,臺灣省,專科,N,Y,1742,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,18,曾玉菱,民主進步黨,f,0791113,31,臺灣省,大學,N,Y,1874,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,19,陳昭志,無黨籍及未經政黨推薦,m,0650721,46,臺中市,大學,N,N,503,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第01選舉區,20,林宇洋,中國國民黨,m,0600419,51,臺灣省,碩士,Y,N,1055,6205373b-f1d8-4738-b7e3-1619acb5b862
新竹縣竹北市第02選舉區,1,黃楷傑,無黨籍及未經政黨推薦,m,0750312,36,其他國家,大學,N,N,886,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,2,徐水鐘,無黨籍及未經政黨推薦,m,0430610,68,臺灣省,高中(職),N,Y,1909,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,3,江宥德,無黨籍及未經政黨推薦,m,0701206,40,臺灣省,高中(職),N,N,975,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,4,游雅婷,台灣民眾黨,f,0700524,41,桃園市,碩士,N,Y,2411,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,5,曾美琴,中國國民黨,f,0400228,71,臺灣省,碩士,Y,Y,2324,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,6,鄭建村,無黨籍及未經政黨推薦,m,0501113,60,臺灣省,高中(職),Y,Y,2759,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,7,曾慶煒,無黨籍及未經政黨推薦,m,0550221,56,臺灣省,高中(職)以下,N,N,811,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,8,邵啟月,民主進步黨,f,0880923,23,臺北市,大學,N,Y,1850,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,9,陳意銓,無黨籍及未經政黨推薦,m,0470701,64,臺灣省,高中(職),N,N,1317,6205373b-89f0-41bd-a074-1619acb5b862
新竹縣竹北市第02選舉區,10,林啟賢,中國國民黨,m,0541222,56,臺灣省,碩士,Y,Y,4859,6205373b-89f0-41bd-a074-1619acb5b862
